,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.roughnessCoating1,PremirrorM2.roughnessCoating1,PG.roughnessSubstrate,M3.roughnessCoating1,KB_ver.roughnessCoating1,KB_hor.roughnessCoating1,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
407,407,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,1.75,33970.8,8.4927,1750.0,0.1799943532971155,0.0091531778866848,0.0064759453935352,-0.0004687824484972,8.644229162181927e-08,44511918898203.59,9.763529601251523,82.92153835274529,434608168199945.5,0.0033160189895875,0.0021479372728116
408,408,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,1.75,33793.4,8.448349999999998,1750.0,0.1778706688053716,0.0092658847985949,0.0064816324814983,-0.0004753282434184,3.4725466144407605e-06,44279471784431.13,9.87460216193283,83.43212593227805,437284258598828.3,0.0032987023008798,0.0021367204609556
409,409,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,1.75,33908.0,8.477,1750.0,0.1774922692383597,0.0090568178064502,0.0064479905755456,-0.0004613576510381,-2.4137679062644525e-07,44429632095808.38,9.87414428199835,83.69968044035424,438686564645708.2,0.0033098888427394,0.002143966496123
410,410,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.75,34015.3,8.503824999999999,1750.0,0.1837162469298391,0.0090458090603669,0.0063942718551263,-0.0004733868554977,1.0031591738046852e-05,44570227221556.88,9.554276985727729,81.25510561698158,425874064936716.3,0.0033203628038349,0.0021507509601148
411,411,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.75,34001.2,8.5003,1750.0,0.1788504129582178,0.0090685412975819,0.0064986349990274,-0.0004722391146139,-5.275127837803076e-07,44551752000000.0,9.809841063732694,83.39224002468636,437075208675493.75,0.0033189864492082,0.0021498594322277
412,412,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.75,33938.7,8.484675,1750.0,0.1783185380272243,0.0090626763110871,0.0064392946889701,-0.0004760117004132,2.521746870548418e-06,44469858287425.15,9.83207807096575,83.42366564888388,437239916581766.9,0.0033128855865011,0.0021459076242176
413,413,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,1.75,33915.5,8.478874999999999,1750.0,0.1734203659285867,0.0088474607691122,0.0064757964859753,-0.0004688327584568,5.196827530504158e-06,44439459341317.36,10.123234543543088,85.83884038009869,449898324598160.25,0.0033106209462643,0.0021444407130842
414,414,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,1.75,33873.4,8.468349999999997,1750.0,0.1732437244712173,0.0093307745303815,0.0065131462444055,-0.0004662784427023,4.230950235826482e-06,44384295736526.95,10.161336210209187,86.06903574435708,451104823989945.3,0.0033065114051448,0.0021417787752086
415,415,0.02,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.75,33956.1,8.489025,1750.0,0.1788515707840815,0.0089439061016178,0.0064867657759557,-0.0004729992375559,2.39549424306274e-06,44492657497005.984,9.8030089838652,83.21920757359261,436168311407270.4,0.0033145840666788,0.0021470078075676
416,416,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,36735.7,9.183925,2000.0,0.2157314714418817,0.0091754745372416,0.0064815224392722,-0.0004494271794324,-7.013604209868913e-09,44425908176397.2,9.33043289335313,85.69673026013248,414545531409950.0,0.0037863990351172,0.002342730863109
417,417,0.02,2000.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,2.0,36657.9,9.164475,2000.0,0.2185027672691376,0.0088443771143738,0.0064088677287686,-0.0004498944536989,-1.730615016321388e-06,44331821616017.97,9.177803004849274,84.11074747003966,406873569171363.6,0.003778380082302,0.0023377693553346
418,418,0.02,2000.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,2.0,36715.9,9.178974999999998,2000.0,0.2143026540635901,0.0095636598286343,0.0064631626405169,-0.0004604266962994,2.125373360867386e-06,44401963267714.56,9.35840650896074,85.90731282242999,415564194081539.75,0.0037843582219329,0.0023414681657577
419,419,0.02,2000.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,2.0,36826.7,9.206675,2000.0,0.212642100883977,0.0091602574264267,0.006448526289855,-0.0004428454207119,-8.615510750977059e-07,44535958009231.54,9.438495060138802,86.89671977108658,420350307018013.8,0.0037957785300553,0.0023485341691177
420,420,0.02,2000.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,2.0,36782.5,9.195624999999998,2000.0,0.2160483226440419,0.0090311450296465,0.0065666278051838,-0.0004490676328246,-2.491577359016622e-07,44482505233283.43,9.273288574775602,85.28014441336823,412530357660607.1,0.003791222775371,0.0023457154204849
421,421,0.02,2000.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,2.0,36737.3,9.184325,2000.0,0.2130770114364849,0.009158594845733,0.0064152467985414,-0.0004653695643438,-4.050261028347149e-06,44427843118512.98,9.44014392277792,86.69450977276107,419372145413040.0,0.0037865639493139,0.0023428328992586
422,422,0.02,2000.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,2.0,36806.2,9.20155,2000.0,0.2109311758465082,0.0091800947490308,0.0063930848147923,-0.000445762524332,3.036723697913672e-07,44511166563373.24,9.52019904724659,87.59762345688125,423740827169867.4,0.0037936655669099,0.0023472268309509
423,423,0.02,2000.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,2.0,36704.8,9.1762,2000.0,0.2171803894626691,0.0090306512216966,0.0064150303116417,-0.0004580311788378,2.0835761455861256e-06,44388539606786.42,9.238483449538542,84.77231538329663,410073808215868.5,0.0037832141296932,0.0023407602899698
424,424,0.02,2000.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,2.0,36676.0,9.169,2000.0,0.2170825296941529,0.0088734082430252,0.0064421072137556,-0.0004577312111691,4.1213457215904175e-08,44353710648702.59,9.259786267569089,84.9091168692621,410735565607604.4,0.0037802456741524,0.002338923639277
425,425,0.02,2000.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,2.0,36768.9,9.192225,2000.0,0.2163355604173602,0.0089957580603312,0.0065284159986797,-0.0004619436304057,-3.196971293726742e-06,44466058225299.4,9.274364663852143,85.26001086785233,412432964547710.9,0.003789821004699,0.0023448481132133
426,426,0.02,2000.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,2.0,36736.8,9.1842,2000.0,0.2161272090462034,0.0092161378484367,0.0064924131031783,-0.0004566104603429,-3.980391508114329e-06,44427238449101.8,9.285299883675682,85.28368763668304,412547497490650.5,0.0037865124136275,0.0023428010129619
427,427,0.02,2000.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,2.0,36716.1,9.179025,2000.0,0.2160829362458798,0.0091448810788032,0.0064920590020461,-0.0004561868338287,-9.461856222925684e-07,44402205135479.04,9.281214810962757,85.19850845948602,412135455547287.8,0.0037843788362075,0.0023414809202764
428,428,0.02,2000.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,2.0,36660.6,9.16515,2000.0,0.2122250784537982,0.0091938058081313,0.0064042165261992,-0.0004521484611056,-6.097652036913237e-07,44335086830838.33,9.454868665829997,86.6485563037633,419149852156716.5,0.003778658375009,0.002337941541337
429,429,0.02,2000.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,2.0,36715.1,9.178775,2000.0,0.2089641182668856,0.0090189597496922,0.0064543255165363,-0.0004621381755648,2.066690128885809e-06,44400995796656.69,9.610530566372324,88.19643218636018,426637477744764.0,0.0037842757648345,0.0023414171476829
430,430,0.02,2000.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,2.0,36740.4,9.185100000000002,2000.0,0.2172941000659875,0.0091043910584797,0.0064576533478228,-0.0004597232902179,-7.446261462214871e-06,44431592068862.28,9.24377022101165,84.916096782413,410769329927404.4,0.0037868834705701,0.0023430305942985
431,431,0.02,2000.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,2.0,36813.3,9.203325,2000.0,0.2202700209188378,0.0089850419703241,0.006420731697443,-0.0004549676772323,5.823516458713219e-06,44519752869011.98,9.105189078767529,83.80260376054412,405382968568333.4,0.0037943973736578,0.0023476796163648
432,432,0.02,2000.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,2.0,36682.1,9.170525,2000.0,0.212960868961386,0.0090620761403548,0.006487300738705,-0.0004538859156923,2.3387065801645657e-06,44361087615518.96,9.41772028515602,86.3625709864209,417766439569173.4,0.0037808744095273,0.0023393126520973
433,433,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,2.0,36778.4,9.1946,2000.0,0.2148958493379723,0.0088454519043348,0.0065147096759966,-0.0004594804633383,4.886037667631502e-06,44477546944111.77,9.343050703726403,85.9048586528099,415552322391147.0,0.003790800182742,0.0023454539528516
434,434,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,2.0,36769.7,9.192424999999997,2000.0,0.214649748938018,0.0088246120137268,0.0064502294709783,-0.0004587536670726,1.47487703963769e-06,44467025696357.28,9.376336150531063,86.17009994902187,416835388778350.8,0.0037899034617974,0.0023448991312881
435,435,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,2.0,36673.1,9.168275,2000.0,0.2145819872220044,0.009044697241113,0.0064290177144249,-0.0004550273960466,1.2488883513017091e-06,44350203566117.766,9.33726254440356,85.60889749713832,414120653129295.75,0.0037799467671708,0.0023387386987558
436,436,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,2.0,36782.7,9.195675,2000.0,0.214204054989409,0.0091670454896158,0.0065401120849478,-0.0004581777318403,1.679449901182958e-06,44482747101047.91,9.361059986522896,86.07059499646363,416354047969769.6,0.0037912433896456,0.0023457281750036
437,437,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,2.0,36728.5,9.182125000000005,2000.0,0.2169826180136624,0.008755786030155,0.0064645787994723,-0.0004491282790431,4.531590056346899e-06,44417200936876.24,9.253818302948444,84.96469543275225,411004418865681.7,0.003785656921232,0.0023422717004358
438,438,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,2.0,36794.5,9.198625000000002,2000.0,0.2165772203417418,0.0091239511729249,0.0064180802758123,-0.0004374808912848,-3.605713922871331e-09,44497017299151.7,9.24344690764399,85.02234922308855,411283310733320.3,0.0037924596318464,0.0023464806916069
439,439,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,2.0,36648.6,9.16215,2000.0,0.2157105883859912,0.0089609962868441,0.0064329076507815,-0.0004520449736185,-5.374837996766988e-06,44320574764970.055,9.281270003009794,85.03569350270774,411347861754919.6,0.0037774215185336,0.002337176270215
440,440,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,2.0,36755.4,9.18885,2000.0,0.2174152223030432,0.0091540508500348,0.006440385582111,-0.000459024449089,-2.68303305847913e-06,44449732151197.6,9.20666015788835,84.5937936950611,409210235383005.9,0.0037884295411642,0.002343987183201
441,441,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,2.0,36719.9,9.179975,2000.0,0.2112604897780328,0.008776238180568,0.0063984223537817,-0.0004586807218371,-3.530912924863493e-07,44406800623003.99,9.48566903627552,87.07917065758775,421232886778889.7,0.0037847705074247,0.0023417232561317
442,442,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,2.0,36695.5,9.173875,2000.0,0.2138649904337398,0.0092861328996968,0.0064837338286908,-0.0004504200754218,1.9123982943569e-06,44377292755738.52,9.37127453611448,85.97782876288673,415905304739096.6,0.0037822555659248,0.0023401672048502
443,443,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,2.0,36759.9,9.189975,2000.0,0.2154920669311877,0.0090375960962328,0.0064724243876384,-0.0004526244774455,5.39894588192943e-06,44455174175898.2,9.344376239513842,85.89181840287272,415489242069137.94,0.0037888933623425,0.0023442741598718
444,444,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,2.0,36757.8,9.18945,2000.0,0.2165422538326311,0.0091172948135372,0.0064719944365495,-0.0004654727033301,1.0599893594365282e-06,44452634564371.26,9.24457458420084,84.94986040829615,410932656581660.3,0.0037886769124593,0.0023441402374254
445,445,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,2.0,36687.6,9.1719,2000.0,0.2165656974563944,0.0093256009818659,0.0064816541992762,-0.0004421780212511,4.176929685447559e-06,44367738979041.92,9.268468629214189,85.01221364907819,411234281360769.9,0.0037814413020785,0.0023396634013616
446,446,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,2.0,36762.5,9.190625,2000.0,0.2152347174433088,0.0091008847060846,0.0064758292723661,-0.0004700165470645,1.080395725842863e-06,44458318456836.33,9.31678745467932,85.62980972896392,414221813024530.9,0.0037891613479121,0.0023444399686149
447,447,0.02,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,2.0,36704.8,9.176199999999998,2000.0,0.2170456747377102,0.0089487662195967,0.0064072759109087,-0.0004594287928933,-2.144857178826283e-06,44388539606786.42,9.236301199093363,84.74826692592475,409957477283398.2,0.0037832141296932,0.0023407602899698
448,448,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,6338.1,1.584525,500.0,0.0194515828362568,0.0092995219015307,0.0030729354095024,-0.0006520372322254,4.226686899446644e-06,21981803545148.246,26.091539507472696,41.33888863631691,573486267984588.2,0.0004769856604229,0.0002667228487393
449,449,0.01,500.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,0.5,6335.4,1.58385,500.0,0.0199142935579856,0.0091904203199613,0.0030919848578911,-0.0006725274414528,8.47420251937977e-06,21972439402964.96,25.400110680547883,40.22910783137026,558090497244136.9,0.0004767824668344,0.0002666092260935
450,450,0.01,500.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,0.5,6350.4,1.5876000000000003,500.0,0.0205915313315699,0.0091162344166939,0.0030439286749326,-0.0006895314675678,-1.3705025070826911e-05,22024462415094.34,24.479735216381343,38.8675315983848,539201618075156.0,0.0004779113201038,0.0002672404630148
451,451,0.01,500.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,0.5,6299.1,1.574775,500.0,0.0191388315864969,0.0088785205652716,0.0031242302676379,-0.0006584831292499,-2.839894148389021e-06,21846543713611.86,26.50553422964287,41.743018987797335,579092688831766.1,0.0004740506419227,0.0002650816327438
452,452,0.01,500.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,0.5,6301.8,1.57545,500.0,0.0193011587284785,0.0091191110354139,0.0031268985800578,-0.0006624981664008,7.057558191473029e-06,21855907855795.15,26.55036447733736,41.833568196030015,580348860180617.8,0.0004742538355112,0.0002651952553897
453,453,0.01,500.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.5,6297.7,1.574425,500.0,0.0198193402145932,0.0091098746834413,0.0031509601593054,-0.0006696064825677,4.370124045267272e-06,21841688232479.79,25.52054671857738,40.192759451896585,557586243327805.7,0.0004739452822842,0.0002650227172978
454,454,0.01,500.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.5,6316.2,1.57905,500.0,0.0185075212100741,0.0092532889005473,0.0030962180883852,-0.0006971309666538,-4.992615289595405e-06,21905849947439.348,27.12289287339716,42.84017383888634,594313302198702.2,0.0004753375346497,0.0002658012428342
455,455,0.01,500.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.5,6301.9,1.5754750000000002,500.0,0.0196435040458481,0.0093081801267287,0.0030881916766995,-0.0007102908804223,-5.539461267504544e-06,21856254675876.01,25.691942151086884,40.47507968120045,561502816318057.3,0.0004742613611996,0.0002651994636358
456,456,0.01,500.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.5,6301.0,1.57525,500.0,0.0207111130461668,0.0092018730247021,0.0030716339458566,-0.0006974055057322,1.2661320631085292e-05,21853133295148.246,24.33372644915457,38.321938286929694,531632709419279.3,0.0004741936300035,0.0002651615894206
457,457,0.01,500.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.5,6349.4,1.58735,500.0,0.0185091198387226,0.0092830153278116,0.003089003355175,-0.0006864369544027,1.063360367865386e-05,22020994214285.715,27.37932510222028,43.47898765066441,603175440512981.2,0.0004778360632191,0.0002671983805534
458,458,0.01,500.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.5,6304.2,1.57605,500.0,0.0209404505725273,0.0092618485480155,0.0030255428278545,-0.0006726673796635,-1.803176157065618e-06,21864231537735.848,24.08352282125065,37.96491470240736,526679791481124.5,0.0004744344520342,0.0002652962532971
459,459,0.01,500.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,6333.7,1.583425,500.0,0.0195717335265839,0.0094342615345218,0.0030774390558877,-0.0006781350669368,-3.5591917444992487e-06,21966543461590.293,25.85196766457063,40.94795822499226,568062967309898.6,0.0004766545301306,0.0002665376859091
460,460,0.01,500.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.5,6324.6,1.5811499999999998,500.0,0.0189259212876379,0.0094412701036613,0.0030957363841779,-0.0006831578757812,-8.716795997116905e-08,21934982834231.805,26.639412846806646,42.1328750698067,584501085547255.8,0.0004759696924805,0.0002661547355101
461,461,0.01,500.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.5,6328.3,1.582075,500.0,0.0203330177636359,0.0094751103957113,0.0031662001204307,-0.0006950734163819,-1.8626298785326371e-06,21947815177223.723,24.76397256685581,39.15574321784334,543199921161801.4,0.0004762481429536,0.0002663104406174
462,462,0.01,500.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.5,6336.6,1.5841500000000002,500.0,0.0198838316188243,0.009343358640001,0.0030878978658726,-0.0006788369702374,-1.707775554144598e-06,21976601243935.31,25.27147295873987,40.02336597604072,555236280968048.8,0.000476872775096,0.0002666597250472
463,463,0.01,500.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.5,6299.5,1.574875,500.0,0.0199661587453305,0.0094476526901736,0.0030828343896926,-0.0006784428758525,5.388843049173705e-06,21847930993935.305,25.204472599702857,39.70931874136078,550879565474994.8,0.0004740807446765,0.0002650984657284
464,464,0.01,500.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.5,6328.9,1.582225,500.0,0.0205000446190239,0.0089402859923367,0.0030993984840043,-0.0006637890177199,9.88781968340406e-07,21949896097708.89,24.563735204443223,38.848043798413066,538931267660674.7,0.0004762932970844,0.0002663356900942
465,465,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.5,6346.4,1.5865999999999998,500.0,0.0192594134024318,0.0096464391610334,0.0031168504996304,-0.0006650115305455,-9.442493027086429e-06,22010589611859.84,26.350745193048567,41.78067238895912,579615047057193.2,0.0004776102925653,0.0002670721331691
466,466,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.5,6329.1,1.582275,500.0,0.019659113236679,0.0092851311513143,0.0031262039751185,-0.0006554836176831,4.3511249473885083e-07,21950589737870.617,25.56777122380625,40.4772295299217,561532640746351.3,0.0004763083484613,0.0002663441065865
467,467,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,0.5,6326.4,1.5816,500.0,0.0205850448878095,0.0092977758485703,0.003032375621829,-0.0006738573805142,2.3120937636261346e-06,21941225595687.33,24.47507249448893,38.72089073201962,537167298189934.9,0.0004761051548728,0.0002662304839406
468,468,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.5,6331.6,1.5829,500.0,0.0200993432210622,0.0093711511128234,0.0031798603890109,-0.0006594508325802,-9.643532640686174e-07,21959260239892.184,24.98020718537197,39.534472094691736,548453952349542.8,0.0004764964906729,0.00026644931274
469,469,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.5,6287.8,1.57195,500.0,0.0204335965845927,0.0091710014396614,0.0030863737110164,-0.0007100443512065,6.3675612931714334e-06,21807353044474.395,24.656653621234824,38.75156708741143,537592865232237.2,0.0004732002391264,0.0002646061009298
470,470,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.5,6295.4,1.5738499999999995,500.0,0.0207458013730387,0.009062325540508,0.0030874314709506,-0.0006640541547468,4.289481010456488e-06,21833711370619.945,24.34128197548983,38.31071736663787,531477043799960.8,0.0004737721914496,0.0002649259276366
471,471,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,0.5,6330.6,1.58265,500.0,0.0195055485974819,0.0094612031186556,0.0030775886198116,-0.0007108990077455,2.9098279882373903e-06,21955792039083.555,25.848332121584946,40.882418687806485,567153750206440.2,0.0004764212337883,0.0002664072302786
472,472,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,0.5,6313.2,1.5783,500.0,0.0197373730855019,0.0091721612048178,0.0031357598807205,-0.0006704624449582,-5.100578291943513e-07,21895445345013.48,25.726466023802505,40.60658890233446,563327217866372.0,0.0004751117639959,0.0002656749954499
473,473,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.5,6323.6,1.5809000000000002,500.0,0.0210486692267237,0.0094758688659537,0.0030980001663654,-0.0006755464335647,3.975193440382162e-06,21931514633423.18,23.958392677481736,37.851274601995,525103284728554.9,0.0004758944355959,0.0002661126530487
474,474,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.5,6298.9,1.5747249999999997,500.0,0.0209967688622895,0.0089904426359472,0.0031710996157056,-0.0006723999931613,1.6004718333129685e-06,21845850073450.133,24.01671436670241,37.82737515594219,524771732416050.6,0.0004740355905458,0.0002650732162516
475,475,0.01,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.5,6323.8,1.58095,500.0,0.0192083659664944,0.0091744390004393,0.0030184959050915,-0.0006886980995544,4.7307109026586895e-06,21932208273584.902,26.38792731908287,41.72885100874432,578896139246133.0,0.0004759094869728,0.000266121069541
