Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,PremirrorM2.slopeErrorMer,PG.slopeErrorMer,M3.slopeErrorSag,KB_ver.slopeErrorMer,KB_hor.slopeErrorMer
3260,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.2,0
3261,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.05,0.2
3262,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.05,0.05
3263,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0.05,0
3264,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0,0.2
3265,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0,0.05
3266,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0.5,0,0
3267,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.2,0.2
3268,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.2,0.05
3269,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.2,0
3270,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.05,0.2
3271,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.05,0.05
3272,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0.05,0
3273,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0,0.2
3274,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0,0.05
3275,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.2,0,0,0
3276,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.2,0.2
3277,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.2,0.05
3278,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.2,0
3279,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.05,0.2
3280,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.05,0.05
3281,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0.05,0
3282,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0,0.2
3283,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0,0.05
3284,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,2,0,0
3285,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.2,0.2
3286,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.2,0.05
3287,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.2,0
3288,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.05,0.2
3289,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.05,0.05
3290,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0.05,0
3291,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0,0.2
3292,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0,0.05
3293,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,1,0,0
3294,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.2,0.2
3295,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.2,0.05
3296,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.2,0
3297,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.05,0.2
3298,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.05,0.05
3299,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0.05,0
3300,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0,0.2
3301,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0,0.05
3302,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0.5,0,0
3303,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.2,0.2
3304,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.2,0.05
3305,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.2,0
3306,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.05,0.2
3307,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.05,0.05
3308,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0.05,0
3309,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0,0.2
3310,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0,0.05
3311,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0.05,0,0,0
3312,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0.2,0.2
3313,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0.2,0.05
3314,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0.2,0
3315,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0.05,0.2
3316,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0.05,0.05
3317,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0.05,0
3318,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0,0.2
3319,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0,0.05
3320,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,2,0,0
3321,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0.2,0.2
3322,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0.2,0.05
3323,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0.2,0
3324,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0.05,0.2
3325,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0.05,0.05
3326,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0.05,0
3327,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0,0.2
3328,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0,0.05
3329,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,1,0,0
3330,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.2,0.2
3331,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.2,0.05
3332,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.2,0
3333,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.05,0.2
3334,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.05,0.05
3335,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0.05,0
3336,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0,0.2
3337,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0,0.05
3338,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0.5,0,0
3339,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0.2,0.2
3340,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0.2,0.05
3341,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0.2,0
3342,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0.05,0.2
3343,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0.05,0.05
3344,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0.05,0
3345,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0,0.2
3346,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0,0.05
3347,0.03,2000.0,2.25,1,500000.0,0.5,0.2,0,0,0,0
3348,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.2,0.2
3349,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.2,0.05
3350,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.2,0
3351,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.05,0.2
3352,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.05,0.05
3353,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0.05,0
3354,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0,0.2
3355,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0,0.05
3356,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,2,0,0
3357,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.2,0.2
3358,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.2,0.05
3359,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.2,0
3360,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.05,0.2
3361,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.05,0.05
3362,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0.05,0
3363,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0,0.2
3364,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0,0.05
3365,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,1,0,0
3366,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.2,0.2
3367,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.2,0.05
3368,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.2,0
3369,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.05,0.2
3370,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.05,0.05
3371,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0.05,0
3372,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0,0.2
3373,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0,0.05
3374,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0.5,0,0
3375,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.2,0.2
3376,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.2,0.05
3377,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.2,0
3378,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.05,0.2
3379,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.05,0.05
3380,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0.05,0
3381,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0,0.2
3382,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0,0.05
3383,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.2,0,0,0
3384,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.2,0.2
3385,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.2,0.05
3386,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.2,0
3387,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.05,0.2
3388,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.05,0.05
3389,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0.05,0
3390,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0,0.2
3391,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0,0.05
3392,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,2,0,0
3393,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.2,0.2
3394,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.2,0.05
3395,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.2,0
3396,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.05,0.2
3397,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.05,0.05
3398,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0.05,0
3399,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0,0.2
3400,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0,0.05
3401,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,1,0,0
3402,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.2,0.2
3403,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.2,0.05
3404,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.2,0
3405,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.05,0.2
3406,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.05,0.05
3407,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0.05,0
3408,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0,0.2
3409,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0,0.05
3410,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0.5,0,0
3411,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.2,0.2
3412,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.2,0.05
3413,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.2,0
3414,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.05,0.2
3415,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.05,0.05
3416,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0.05,0
3417,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0,0.2
3418,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0,0.05
3419,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0.05,0,0,0
3420,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0.2,0.2
3421,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0.2,0.05
3422,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0.2,0
3423,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0.05,0.2
3424,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0.05,0.05
3425,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0.05,0
3426,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0,0.2
3427,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0,0.05
3428,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,2,0,0
3429,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0.2,0.2
3430,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0.2,0.05
3431,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0.2,0
3432,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0.05,0.2
3433,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0.05,0.05
3434,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0.05,0
3435,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0,0.2
3436,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0,0.05
3437,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,1,0,0
3438,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.2,0.2
3439,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.2,0.05
3440,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.2,0
3441,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.05,0.2
3442,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.05,0.05
3443,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0.05,0
3444,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0,0.2
3445,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0,0.05
3446,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0.5,0,0
3447,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0.2,0.2
3448,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0.2,0.05
3449,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0.2,0
3450,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0.05,0.2
3451,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0.05,0.05
3452,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0.05,0
3453,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0,0.2
3454,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0,0.05
3455,0.03,2000.0,2.25,1,500000.0,0.5,0.05,0,0,0,0
3456,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0.2,0.2
3457,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0.2,0.05
3458,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0.2,0
3459,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0.05,0.2
3460,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0.05,0.05
3461,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0.05,0
3462,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0,0.2
3463,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0,0.05
3464,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,2,0,0
3465,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0.2,0.2
3466,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0.2,0.05
3467,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0.2,0
3468,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0.05,0.2
3469,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0.05,0.05
3470,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0.05,0
3471,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0,0.2
3472,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0,0.05
3473,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,1,0,0
3474,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.2,0.2
3475,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.2,0.05
3476,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.2,0
3477,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.05,0.2
3478,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.05,0.05
3479,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0.05,0
3480,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0,0.2
3481,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0,0.05
3482,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0.5,0,0
3483,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0.2,0.2
3484,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0.2,0.05
3485,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0.2,0
3486,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0.05,0.2
3487,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0.05,0.05
3488,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0.05,0
3489,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0,0.2
3490,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0,0.05
3491,0.03,2000.0,2.25,1,500000.0,0.5,0,0.2,0,0,0
3492,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0.2,0.2
3493,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0.2,0.05
3494,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0.2,0
3495,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0.05,0.2
3496,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0.05,0.05
3497,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0.05,0
3498,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0,0.2
3499,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0,0.05
3500,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,2,0,0
3501,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0.2,0.2
3502,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0.2,0.05
3503,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0.2,0
3504,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0.05,0.2
3505,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0.05,0.05
3506,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0.05,0
3507,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0,0.2
3508,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0,0.05
3509,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,1,0,0
3510,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.2,0.2
3511,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.2,0.05
3512,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.2,0
3513,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.05,0.2
3514,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.05,0.05
3515,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0.05,0
3516,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0,0.2
3517,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0,0.05
3518,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0.5,0,0
3519,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0.2,0.2
3520,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0.2,0.05
3521,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0.2,0
3522,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0.05,0.2
3523,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0.05,0.05
3524,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0.05,0
3525,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0,0.2
3526,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0,0.05
3527,0.03,2000.0,2.25,1,500000.0,0.5,0,0.05,0,0,0
3528,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0.2,0.2
3529,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0.2,0.05
3530,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0.2,0
3531,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0.05,0.2
3532,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0.05,0.05
3533,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0.05,0
3534,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0,0.2
3535,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0,0.05
3536,0.03,2000.0,2.25,1,500000.0,0.5,0,0,2,0,0
3537,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0.2,0.2
3538,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0.2,0.05
3539,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0.2,0
3540,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0.05,0.2
3541,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0.05,0.05
3542,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0.05,0
3543,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0,0.2
3544,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0,0.05
3545,0.03,2000.0,2.25,1,500000.0,0.5,0,0,1,0,0
3546,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0.2,0.2
3547,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0.2,0.05
3548,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0.2,0
3549,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0.05,0.2
3550,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0.05,0.05
3551,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0.05,0
3552,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0,0.2
3553,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0,0.05
3554,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0.5,0,0
3555,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0.2,0.2
3556,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0.2,0.05
3557,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0.2,0
3558,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0.05,0.2
3559,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0.05,0.05
3560,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0.05,0
3561,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0,0.2
3562,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0,0.05
3563,0.03,2000.0,2.25,1,500000.0,0.5,0,0,0,0,0
3564,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0.2,0.2
3565,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0.2,0.05
3566,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0.2,0
3567,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0.05,0.2
3568,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0.05,0.05
3569,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0.05,0
3570,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0,0.2
3571,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0,0.05
3572,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,2,0,0
3573,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0.2,0.2
3574,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0.2,0.05
3575,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0.2,0
3576,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0.05,0.2
3577,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0.05,0.05
3578,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0.05,0
3579,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0,0.2
3580,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0,0.05
3581,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,1,0,0
3582,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,0.5,0.2,0.2
3583,0.03,2000.0,2.25,1,500000.0,0,0.2,0.2,0.5,0.2,0.05
