,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,PremirrorM2.slopeErrorMer,PG.slopeErrorMer,M3.slopeErrorSag,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
2409,2409,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.3,,24950.0,12.475,2000.0,0.3544296159918758,0.0082953509245863,0.0101675560987336,60346007235528.94,5.64286930256371,70.39479454948228,340524631761653.8,0.0051432615099849,0.0031822524157466
2410,2410,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.1,,24987.0,12.4935,2000.0,0.3315858045575623,0.0080050999506263,0.0101557058744917,60435498308383.234,6.03162129533445,75.35606065326095,364524038590993.44,0.0051508887915829,0.0031869715876658
2411,2411,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,,24890.0,12.445,2000.0,0.3312087752801744,0.0094831640348283,0.0096145441843829,60200886576846.31,6.038487350790057,75.14897508058226,363522292100633.4,0.0051308929452314,0.0031745997045264
2412,2412,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.3,,24916.0,12.458,2000.0,0.357817626081669,0.0088054787037979,0.0098557708256677,60263772195608.78,5.589439575409614,69.63323823045297,336840713273605.25,0.0051362526566246,0.0031779158793885
2413,2413,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.1,,24936.0,12.468,2000.0,0.3151581510032883,0.0096345139264687,0.0101008165927461,60312145748502.99,6.346020223919679,79.12218015183056,382742096667991.25,0.0051403755115424,0.0031804667831286
2414,2414,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.0,,24662.0,12.331,2000.0,0.3199600449665922,0.0099491116308123,0.0099573432161853,59649428073852.29,6.250780469195223,77.07837396564629,372855480002701.06,0.0050838923991682,0.0031455194018895
2415,2415,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.3,,24714.0,12.357,2000.0,0.3206842375439009,0.0096026630381311,0.0096598921881076,59775199311377.24,6.236664500001202,77.06646322651486,372797863525762.8,0.0050946118219546,0.0031521517516137
2416,2416,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.1,,24808.0,12.404,2000.0,0.3639317012284664,0.0090518697363132,0.0096374382087393,60002555009980.04,5.495536643960715,68.16663653168871,329746239788613.9,0.0051139892400683,0.0031641409991921
2417,2417,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.0,,24679.0,12.3395,2000.0,0.3359881622573084,0.0096313106575497,0.009565158737069,59690545593812.375,5.952590670347333,73.45199257675092,355313384809669.6,0.0050873968258484,0.0031476876700686
2418,2418,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.3,,24867.0,12.4335,2000.0,0.3441988617464631,0.0089768381690341,0.0095657080536328,60145256991017.96,5.810594462317543,72.24602624722517,349479697206674.44,0.0051261516620759,0.0031716661652253
2419,2419,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.1,,25068.0,12.534,2000.0,0.3118387427068683,0.0089512155965342,0.0095919300396276,60631411197604.79,6.413571266479935,80.38770225405952,388863876703087.9,0.005167586354,0.0031973027478131
2420,2420,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,,24957.0,12.4785,2000.0,0.3270682831425802,0.0081884358132791,0.010178468886051,60362937979041.91,6.114931049820358,76.30516710518333,369115203706423.9,0.0051447045092061,0.0031831452320557
2421,2421,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.3,,25157.0,12.5785,2000.0,0.336545906091942,0.0099290309333317,0.0095942825470413,60846673507984.03,5.942725684066452,74.75057501702986,361595089445902.4,0.0051859330583844,0.0032086542694564
2422,2422,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.1,,25154.0,12.577,2000.0,0.3145717390302707,0.0092069822017998,0.0099703844899768,60839417475049.89,6.357850219366157,79.96268220896816,386807903739855.1,0.0051853146301467,0.0032082716338954
2423,2423,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,,24946.0,12.473,2000.0,0.3307276141667898,0.0097128112418859,0.0095641368269015,60336332524950.09,6.047272481430523,75.42762966088291,364870243308572.1,0.0051424369390013,0.0031817422349986
2424,2424,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.3,,24657.0,12.3285,2000.0,0.3182183896001334,0.0074211223720247,0.009652122216441,59637334685628.74,6.284991896644184,77.48452259777781,374820165236633.75,0.0050828616854388,0.0031448816759545
2425,2425,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1,,24845.0,12.4225,2000.0,0.3460105366780226,0.0086963506919298,0.0099054374353345,60092046082834.32,5.780170798269893,71.80417174150774,347342289976287.6,0.0051216165216663,0.0031688601711112
2426,2426,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,,24667.0,12.3335,2000.0,0.3385863772209632,0.0090927851373814,0.0101785937144285,59661521462075.85,5.906912193028929,72.8529015327223,352415368578993.0,0.0050849231128977,0.0031461571278245
2427,2427,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.3,,24668.0,12.334,2000.0,0.3352944972741625,0.0092338639681537,0.0096658340738208,59663940139720.56,5.964905527109342,73.57114477136662,355889766308540.06,0.0050851292556436,0.0031462846730115
2428,2428,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,,24859.0,12.4295,2000.0,0.3551362873160997,0.0083745701934951,0.0096112671540407,60125907569860.28,5.631640785329943,69.99847914125853,338607513325403.5,0.0051245025201088,0.0031706458037293
2429,2429,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,24772.0,12.386,2000.0,0.3496963804800543,0.0086871346087431,0.0096700574552783,59915482614770.45,5.7192470715723465,70.83859422849508,342671448486369.75,0.0051065681012163,0.0031595493724599
2430,2430,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.2,0.3,,24902.0,12.451,2000.0,0.3139203513599113,0.0099797973104138,0.0099319276224634,60229910708582.82,6.371042818141437,79.32585412867903,383727340057216.6,0.0051333666581821,0.0031761302467704
2431,2431,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.2,0.1,,24801.0,12.4005,2000.0,0.3452041139580615,0.0097385802654145,0.0091170446660634,59985624266467.06,5.793673711093078,71.84445085440971,347537134356137.25,0.0051125462408471,0.003163248182883
2432,2432,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.2,0.0,,24857.0,12.4285,2000.0,0.3357645767680424,0.0100111869005964,0.0096108334353308,60121070214570.87,5.956554497950116,74.03103757777303,358114431208176.9,0.005124090234617,0.0031703907133553
2433,2433,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.05,0.3,,24687.0,12.3435,2000.0,0.3250942360232329,0.0087981297263844,0.0090101345946225,59709895014970.06,6.152062320345383,75.93798125118323,367338995273376.0,0.0050890459678155,0.0031487080315646
2434,2434,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.05,0.1,,24898.0,12.449,2000.0,0.3248151890866211,0.0092617820088872,0.0099924462749354,60220235998003.99,6.157347523137669,76.65281931554084,370796920965075.75,0.0051325420871985,0.0031756200660224
2435,2435,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.05,0.0,,24786.0,12.393,2000.0,0.3480382726281732,0.0090412835759354,0.0095093366226684,59949344101796.414,5.746494444123106,71.21630564601764,344498572809797.3,0.0051094540996587,0.003161335005078
2436,2436,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.0,0.3,,24923.0,12.4615,2000.0,0.3244379750199186,0.008164922808282,0.0089516684762996,60280702939121.76,6.164506481946853,76.81899752478073,371600784004528.8,0.0051376956558458,0.0031788086956975
2437,2437,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.0,0.1,,24756.0,12.378,2000.0,0.3341916370920899,0.0088204205080175,0.0088606910755853,59876783772455.086,5.984590211181376,74.07725763400308,358338014041658.56,0.005103269817282,0.0031575086494679
2438,2438,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.3,0.0,0.0,,24975.0,12.4875,2000.0,0.3346920522717482,0.0088035668745532,0.0095794538396221,60406474176646.71,5.975642344731059,74.62083377982911,360967484985873.3,0.0051484150786322,0.0031854410454217
2439,2439,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.2,0.3,,24748.0,12.374,2000.0,0.3253638135101937,0.0093845105722418,0.0089380981532807,59857434351297.41,6.146965080175825,76.06254590209566,367941558746342.0,0.0051016206753149,0.0031564882879718
2440,2440,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.2,0.1,,24823.0,12.4115,2000.0,0.3597620734153679,0.0091195728365827,0.0091541273985173,60038835174650.695,5.559229690370597,68.99837930203468,333769675078184.75,0.0051170813812567,0.0031660541769971
2441,2441,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.2,0.0,,24836.0,12.418,2000.0,0.3153032038135279,0.0104595179607924,0.0097609586815926,60070277984031.93,6.34310078619693,78.76862556299348,381031827507581.06,0.0051197612369533,0.0031677122644282
2442,2442,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.05,0.3,,24851.0,12.4255,2000.0,0.3195671863340976,0.0090049250547103,0.0088730095047696,60106558148702.586,6.258464840971068,77.764554881486,376174780885438.2,0.0051228533781417,0.0031696254422332
2443,2443,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.05,0.1,,24911.0,12.4555,2000.0,0.3647097363777902,0.0095436156652629,0.0088445968382367,60251678807385.234,5.483813017616478,68.30363304092204,330408940577186.0,0.0051352219428951,0.0031772781534535
2444,2444,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.05,0.0,,24936.0,12.468,2000.0,0.3474029237875129,0.0082497587653379,0.0090405223973761,60312145748502.99,5.7570039370862895,71.77832508759185,347217260528253.8,0.0051403755115424,0.0031804667831286
2445,2445,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.3,,24859.0,12.4295,2000.0,0.3460186735901516,0.0095939397359316,0.0095454875509495,60125907569860.28,5.780034872825789,71.84294345178814,347529842514092.5,0.0051245025201088,0.0031706458037293
2446,2446,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.1,,24844.0,12.422,2000.0,0.3227827775995138,0.0086758675412684,0.0097124469234624,60089627405189.625,6.196117447385807,76.9681709314265,372322388772207.75,0.0051214103789204,0.0031687326259242
2447,2447,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.0,,24886.0,12.443,2000.0,0.3439993704319022,0.0075772051720563,0.0094134455742122,60191211866267.46,5.813964128739352,72.34315565390376,349949546655829.44,0.0051300683742479,0.0031740895237784
2448,2448,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.3,,24793.0,12.3965,2000.0,0.3196958968428589,0.0080722525320938,0.0089648241053007,59966274845309.39,6.255945164610811,77.55182423309793,375145727158236.2,0.00511089709888,0.003162227821387
2449,2449,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,,24739.0,12.3695,2000.0,0.344869214415894,0.0099018678661845,0.0097104605538502,59835666252495.01,5.799299898042236,71.73444008883344,347004973197383.5,0.0050997653906018,0.0031553403812888
2450,2450,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.0,,24818.0,12.409,2000.0,0.342310409736001,0.0103331106471113,0.0096277697524326,60026741786427.15,5.842650247015432,72.5014469152145,350715257726000.1,0.0051160506675273,0.0031654164510621
2451,2451,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.05,0.3,,24427.0,12.2135,2000.0,0.3291504389874262,0.0089902162327856,0.0090420478738156,59081038827345.305,6.076248921777684,74.21226620613174,358991098472162.4,0.0050354488538838,0.0031155462829436
2452,2452,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.05,0.1,,24850.0,12.425,2000.0,0.3301053072932518,0.0077832406125013,0.0096013185284081,60104139471057.89,6.058672659338019,75.2790077922749,364151306526337.5,0.0051226472353958,0.0031694978970462
2453,2453,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.05,0.0,,24665.0,12.3325,2000.0,0.3329192585001692,0.0089560404235974,0.0096603784685708,59656684106786.42,6.007462617242923,74.08703272714835,358385299640189.44,0.0050845108274059,0.0031459020374505
2454,2454,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.3,,24821.0,12.4105,2000.0,0.3352912874361209,0.0080894809202787,0.010431150678063,60033997819361.27,5.964962630831964,74.02816872994008,358100553571937.6,0.0051166690957649,0.0031657990866231
2455,2455,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.1,,24544.0,12.272,2000.0,0.347745131872216,0.0080248037754382,0.0095229533516527,59364024111776.445,5.751338600291115,70.58042730277256,341422603342672.3,0.0050595675551531,0.0031304690698231
2456,2456,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,,24938.0,12.469,2000.0,0.3466934237560508,0.0090413301004734,0.0092787863557334,60316983103792.414,5.7687855117992966,71.93098654662542,347955738244600.6,0.0051407877970342,0.0031807218735026
2457,2457,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.2,0.3,,24736.0,12.368,2000.0,0.329593600186854,0.0103061205157406,0.0099174371682357,59828410219560.88,6.068078988384953,75.05000092834511,363043518961793.0,0.0050991469623642,0.0031549577457278
2458,2458,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.2,0.1,,24738.0,12.369,2000.0,0.338608316181535,0.008757447182527,0.0096245097138829,59833247574850.3,5.906529474981229,73.05786307604284,353406840384702.44,0.005099559247856,0.0031552128361018
2459,2459,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.2,0.0,,24954.0,12.477,2000.0,0.3323293940679832,0.0090544054451316,0.0095096949332732,60355681946107.78,6.018125497472151,75.08815183196003,363228068437190.8,0.0051440860809685,0.0031827625964946
2460,2460,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.05,0.3,,25058.0,12.529000000000002,2000.0,0.3368809828557459,0.008787851314716,0.0095871876403725,60607224421157.69,5.936814785583814,74.38235244857961,359813866056725.4,0.0051655249265411,0.003196027295943
2461,2461,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.05,0.1,,24803.0,12.4015,2000.0,0.3447431162321663,0.0083313154248546,0.0098775850929462,59990461621756.48,5.801421133099885,71.94632418213823,348029931836875.7,0.0051129585263389,0.0031635032732571
2462,2462,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.05,0.0,,24776.0,12.388,2000.0,0.3412535306040354,0.0080956708079807,0.0094560464212364,59925157325349.305,5.860745224994163,72.60291184722769,351206079651564.94,0.0051073926721998,0.003160059553208
2463,2463,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.0,0.3,,24638.0,12.319,2000.0,0.3401943730166294,0.0091043145899574,0.0096084029889864,59591379810379.234,5.87899200761394,72.42330254179612,350337245627906.2,0.0050789449732668,0.0031424583174014
2464,2464,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.0,0.1,,24706.0,12.353,2000.0,0.3216860663367242,0.0092221027900289,0.0096545074019495,59755849890219.56,6.217241619369687,76.80158572407375,371516556938280.6,0.0050929626799874,0.0031511313901177
2465,2465,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.3,0.0,0.0,,25027.0,12.5135,2000.0,0.3431824261040219,0.0084310468513861,0.0097100245359224,60532245414171.66,5.8278042459953365,72.92622843226265,352770076844341.3,0.0051591345014185,0.0031920733951459
2466,2466,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.2,0.3,,24633.0,12.3165,2000.0,0.3311917934158828,0.0090816731673755,0.009625002651905,59579286422155.69,6.038796974321668,74.37684293423283,359787214578357.8,0.0050779142595374,0.0031418205914664
2467,2467,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.2,0.1,,24800.0,12.4,2000.0,0.3364143645608237,0.0096939397564962,0.0098188976034041,59983205588822.35,5.945049351893533,73.71861196347982,356603117510324.9,0.0051123400981012,0.003163120637696
2468,2468,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.2,0.0,,24844.0,12.422,2000.0,0.3399641813516609,0.0098015969361847,0.0094108432970906,60089627405189.625,5.882972706266335,73.07828695724042,353505637954444.1,0.0051214103789204,0.0031687326259242
2469,2469,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.05,0.3,,25184.0,12.592,2000.0,0.3607757816798767,0.0088076903260629,0.0096152590175234,60911977804391.22,5.5436093594958615,69.8051290547719,337672210261827.4,0.0051914989125234,0.0032120979895055
2470,2470,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.05,0.1,,24603.0,12.3015,2000.0,0.325160590942005,0.0084637436754977,0.0096867341218937,59506726092814.375,6.150806880396881,75.66415083920224,366014380281575.25,0.0050717299771606,0.0031379942358563
2471,2471,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.05,0.0,,25150.0,12.575,2000.0,0.3335876438732157,0.0080327930410396,0.0096136560898933,60829742764471.055,5.995425900007633,75.39248069259598,364700215260911.7,0.0051844900591631,0.0032077614531474
2472,2472,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.0,0.3,,25152.0,12.576,2000.0,0.3331464595839861,0.0094110565740284,0.0097125753162081,60834580119760.48,6.003365614323152,75.49832596572796,365212226452756.9,0.0051849023446549,0.0032080165435214
2473,2473,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.0,0.1,,24820.0,12.41,2000.0,0.3654498553246412,0.0086976114294573,0.0096340312587436,60031579141716.56,5.472707050939543,67.91629450215973,328535246447907.44,0.005116462953019,0.0031656715414361
2474,2474,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.1,0.0,0.0,,24764.0,12.382,2000.0,0.3310900487679191,0.0086289383427286,0.0094208197601632,59896133193612.77,6.04065270896112,74.79536184235658,361811739232293.06,0.0051049189592491,0.0031585290109639
2475,2475,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.2,0.3,,24796.0,12.398,2000.0,0.3360672483040616,0.0099797025064436,0.0095670544230827,59973530878243.52,5.9511898588537,73.78285187006819,356913868762252.06,0.0051115155271176,0.003162610456948
2476,2476,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.2,0.1,,24860.0,12.43,2000.0,0.3559615829599352,0.0095495708553834,0.009392604479837,60128326247504.98,5.618583846518931,69.83899721223031,337836042572451.75,0.0051247086628547,0.0031707733489163
2477,2477,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.2,0.0,,24867.0,12.4335,2000.0,0.3598328799043884,0.0085724554030673,0.0096523683039777,60145256991017.96,5.558135767168976,69.10708106109547,334295504107346.9,0.0051261516620759,0.0031716661652253
2478,2478,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.05,0.3,,24933.0,12.4665,2000.0,0.3468586870249055,0.0077403533585233,0.0095957988772184,60304889715568.86,5.766036933237869,71.88229942820989,347720221354806.56,0.0051397570833047,0.0031800841475676
2479,2479,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.05,0.1,,24949.0,12.4745,2000.0,0.356119790548064,0.008637702085873,0.0095239127192596,60343588557884.23,5.616087769011727,70.05788687453678,338894889638209.6,0.005143055367239,0.0031821248705596
2480,2480,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.05,0.0,,24916.0,12.458,2000.0,0.3207312796271253,0.0081686309735696,0.0095168886011874,60263772195608.78,6.235749760126774,77.68497051165934,375789803013102.0,0.0051362526566246,0.0031779158793885
2481,2481,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.3,,24986.0,12.493,2000.0,0.325259809240606,0.0083534553360912,0.0095330705334064,60433079630738.52,6.148930618478381,76.81859021665042,371598813710390.3,0.005150682648837,0.0031868440424788
2482,2482,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.1,,25042.0,12.521,2000.0,0.3546620375677776,0.009106128015984,0.009504002151994,60568525578842.31,5.639171346659256,70.60806443152055,341556293953605.75,0.0051622266426069,0.003193986572951
2483,2483,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,,24875.0,12.4375,2000.0,0.3413874289440173,0.0081825755253881,0.0099055298241346,60164606412175.65,5.858446534444512,72.86442877215362,352471129931628.44,0.005127800804043,0.0031726865267213
2484,2484,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.3,,25096.0,12.548,2000.0,0.3320192887279063,0.009545164630922,0.0100201831515918,60699134171656.69,6.02374641444107,75.58597000840655,365636191826194.4,0.005173358350885,0.0032008740130492
2485,2485,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.1,,24478.0,12.239,2000.0,0.3490951556641448,0.010017523069326,0.0101170598590298,59204391387225.56,5.72909697413317,70.11841786641587,339187699551949.8,0.0050459621339243,0.0031220510874808
2486,2486,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.0,,25112.0,12.556,2000.0,0.3444456782440284,0.009422116495037,0.0095787459217597,60737833013972.055,5.806430814275063,72.90554530403769,352670025204620.56,0.0051766566348193,0.0032029147360413
2487,2487,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.3,0.05,0.3,,24809.0,12.4045,2000.0,0.3286914739919666,0.0085866391533206,0.0100038645191293,60004973687624.75,6.084733430137226,75.47807583413723,365114269371594.9,0.0051141953828142,0.0031642685443791
2488,2488,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.3,0.05,0.1,,24817.0,12.4085,2000.0,0.3318605565330017,0.0082941501023432,0.0099116390119767,60024323108782.43,6.026627632082304,74.78140897269328,361744244244424.6,0.0051158445247814,0.0031652889058751
2489,2489,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.3,0.05,0.0,,24981.0,12.4905,2000.0,0.3228338981759862,0.0090747368400601,0.0096188618755407,60420986242514.97,6.195136295475829,77.38034989864084,374316244879450.2,0.0051496519351075,0.0031862063165437
