,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
273,273,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.75,10489.0,2.62225,1750.0,0.2739859928139913,0.0072719654256154,0.0095411014642959,-0.00091774819404,5.276991275625489e-05,13743730419161.672,6.402409179036461,16.78798169969234,87989129473692.88,0.0010238711829507,0.000663208227493
274,274,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.75,10492.12,2.6230299999999995,1750.0,0.283879551177215,0.0072805885534196,0.0095163499162112,-0.0009013100846961,4.534954221010532e-05,13747818553293.418,6.183477955783509,16.22062842675372,85015518858497.03,0.001024175738017,0.0006634055017488
275,275,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.75,10470.12,2.61753,1750.0,0.2721223766810089,0.0071954610480179,0.0095392306824448,-0.0009059118908708,4.78711559201767e-05,13718991966467.064,6.444056359798973,16.86726101157312,88404648013231.84,0.0010220282343441,0.0006620144653293
276,276,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.75,10458.44,2.6146100000000008,1750.0,0.2733148278200724,0.007249165152639,0.0095637415170158,-0.0008980903334397,5.088985937039664e-05,13703687669461.074,6.422854175621109,16.791000615193422,88004952206386.2,0.0010208881051214,0.0006612759514483
277,277,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.75,10455.5,2.613875000000001,1750.0,0.2734674340360334,0.0073829862159868,0.009552921604666,-0.000904096074899,5.196720602366769e-05,13699835389221.56,6.421104122493719,16.785571490097897,87976497088939.45,0.0010206011205397,0.0006610900583995
278,278,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.75,10214.08,2.55352,1750.0,0.2718704997330951,0.0077014508834097,0.0095608470324306,-0.0009104303730474,4.56756146927308e-05,13383502907784.432,6.447352368015882,16.46358963505351,86288926561494.81,0.0009970351961438,0.0006458253305626
279,279,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.75,10493.52,2.62338,1750.0,0.2748360988699278,0.0073368083409007,0.0093350966321891,-0.0008925998919921,5.364299753400763e-05,13749652972455.092,6.375040075945026,16.723877729767274,87653147900064.1,0.0010243123973416,0.0006634940222483
280,280,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.75,10467.3,2.616825,1750.0,0.277025403653597,0.0072594850231427,0.0091604631817505,-0.0008965749502595,4.769603098994133e-05,13715296922155.688,6.33269931893386,16.57090914175436,86851409302962.64,0.0010217529634188,0.0006618361597518
281,281,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.75,10462.98,2.615745,1750.0,0.2728801678056925,0.0073679535624502,0.0091205725135636,-0.0008974199743038,4.8064842943379566e-05,13709636428742.512,6.429803683008324,16.81775172238341,88145160045315.88,0.0010213312717885,0.0006615630107822
282,282,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.75,10490.86,2.622715,1750.0,0.2754488042861249,0.0073274007985894,0.0091327950845195,-0.0008998099297033,4.954900389878806e-05,13746167576047.902,6.366585398618979,16.699208415788444,87523851150726.38,0.0010240527446248,0.0006633258332994
283,283,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.75,10474.28,2.61857,1750.0,0.2755667386261075,0.0072411689000147,0.009515817703201,-0.0008955514385493,5.2681040856968246e-05,13724442811976.05,6.370124486073667,16.68245949795535,87436066762696.73,0.0010224343077659,0.0006622774976704
284,284,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.75,10512.04,2.6280099999999997,1750.0,0.271768290221944,0.0072761941405137,0.0095641656482666,-0.0009024720709193,4.886645846917535e-05,13773919717365.27,6.457917967008938,16.971862303044258,88952884051548.38,0.001026120204979,0.0006646650219978
285,285,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.75,10476.9,2.6192250000000006,1750.0,0.27495349511737,0.0071915580078361,0.0095745086653431,-0.0009052961578947,4.636645532704524e-05,13727875796407.188,6.3841295065708366,16.720743049573187,87636718421739.1,0.0010226900559306,0.0006624431574622
286,286,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.75,10475.7,2.6189250000000004,1750.0,0.2754661295994674,0.0073656224720873,0.0095610612661904,-0.0009055254297485,4.466832756757684e-05,13726303437125.75,6.371494765155539,16.687110833239863,87460445330049.0,0.0010225729193666,0.0006623672827484
287,287,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.75,10478.62,2.619655,1750.0,0.2739498582250326,0.0073083546395277,0.0095450812367331,-0.0009131623737199,4.710933803117495e-05,13730129511377.25,6.400296130171631,16.766233574531036,87875143252188.78,0.0010228579516723,0.0006625519112186
288,288,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.75,10489.46,2.622365,1750.0,0.2732826523197309,0.0073629183312207,0.0095743019376779,-0.0009021981856756,4.572907214226629e-05,13744333156886.232,6.42103489370164,16.837208091732016,88247134721743.72,0.0010239160853002,0.0006632373127999
289,289,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1.75,10479.76,2.6199399999999997,1750.0,0.2780362922068843,0.0074641477579773,0.0095276352224642,-0.0009092838978919,4.341255702291632e-05,13731623252694.61,6.306653359443552,16.524476405079366,86608046154717.72,0.0010229692314081,0.0006626239921968
290,290,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1.75,10467.46,2.616865,1750.0,0.2698551460873659,0.0073133345216388,0.0095642779747838,-0.0008979417925754,5.4395544770050085e-05,13715506570059.885,6.497777017929838,17.003651646561007,89119498282646.19,0.0010217685816273,0.0006618462763804
291,291,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.75,10483.78,2.620945,1750.0,0.2768664804276204,0.007287692959791,0.0095677915065376,-0.0009086819336613,5.111388627395029e-05,13736890656287.428,6.33484936959906,16.60197866730087,87014250825838.9,0.0010233616388974,0.000662878172488
292,292,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1.75,10481.32,2.620330000000001,1750.0,0.2730000680745706,0.0073210479800138,0.0095697387015426,-0.0008961885728513,3.995564468527662e-05,13733667319760.477,6.428994270898069,16.84493085725323,88287611261895.89,0.0010231215089412,0.0006627226293247
293,293,0.03,1750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.75,10477.26,2.619315,1750.0,0.2744857645313095,0.0072178035288304,0.009280858940065,-0.0009024778915459,4.341283161765624e-05,13728347504191.62,6.38863348962413,16.73499299973496,87711405226395.3,0.0010227251968998,0.0006624659198763
294,294,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
295,295,0.03,2000.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,,,,2000.0,,,,,,,,,,,
296,296,0.03,2000.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
297,297,0.03,2000.0,10,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
298,298,0.03,2000.0,10,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
299,299,0.03,2000.0,10,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
300,300,0.03,2000.0,10,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
301,301,0.03,2000.0,10,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
302,302,0.03,2000.0,10,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
303,303,0.03,2000.0,10,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
304,304,0.03,2000.0,10,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
305,305,0.03,2000.0,10,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
306,306,0.03,2000.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
307,307,0.03,2000.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
308,308,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
309,309,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
310,310,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
311,311,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
312,312,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
313,313,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
314,314,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
315,315,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
316,316,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
317,317,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
318,318,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
319,319,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
320,320,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
321,321,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
322,322,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
323,323,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
324,324,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
325,325,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
326,326,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
327,327,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
328,328,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
329,329,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
330,330,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
331,331,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,,,,2000.0,,,,,,,,,,,
332,332,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,,,,2000.0,,,,,,,,,,,
333,333,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,,,2000.0,,,,,,,,,,,
334,334,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,,,,2000.0,,,,,,,,,,,
335,335,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,2000.0,,,,,,,,,,,
336,336,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,,,,2000.0,,,,,,,,,,,
337,337,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,,,,2000.0,,,,,,,,,,,
338,338,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,,,,2000.0,,,,,,,,,,,
339,339,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,,,,2000.0,,,,,,,,,,,
340,340,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,2000.0,,,,,,,,,,,
341,341,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,2000.0,,,,,,,,,,,
342,342,0.03,2000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,2000.0,,,,,,,,,,,
343,343,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8045.58,2.0113950000000003,500.0,0.0264762319684302,0.0074541541560687,0.0065646098180954,-0.0007946450388419,-2.7862557594834708e-06,27903687061859.85,19.109267737201236,38.43541991304112,533207017689054.5,0.0006054852857774,0.0003385778099683
344,344,0.02,500.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,0.5,8022.7,2.005675,500.0,0.0263376980184761,0.0092269058324943,0.0063362115335029,-0.0008024932289627,-8.124429964202201e-07,27824334627358.49,19.134610851965277,38.369240085471645,532288917963089.8,0.0006037634082572,0.000337614963251
345,345,0.02,500.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8052.68,2.01317,500.0,0.0251370777482668,0.0077205531527974,0.006562069247237,-0.0007900964668247,-4.93763066666172e-06,27928311287601.08,20.14611194294657,40.561068571918064,562695723279335.7,0.0006060196096582,0.0003388765954444
346,346,0.02,500.0,10,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8057.72,2.01443,500.0,0.0256109251439795,0.0092617520957758,0.0065634254718341,-0.0007882455295881,5.739675362666551e-06,27945791019676.547,19.670581371520743,39.62404611298953,549696595080311.8,0.0006063989043567,0.00033908869105
347,347,0.02,500.0,10,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8043.84,2.010960000000001,500.0,0.0257171953979502,0.0106273506231032,0.0065620584429154,-0.0007778371131137,-3.712052152888554e-06,27897652392452.84,19.574200981828305,39.36226219796412,546064918337206.6,0.0006053543387982,0.0003385045864854
348,348,0.02,500.0,10,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,7928.78,1.9821949999999997,500.0,0.0262720100713101,0.0225681129520119,0.0065586982352554,-0.0006691727736278,2.3203273323907207e-06,27498601207412.387,19.148172793916476,37.948271083216994,526448897826986.56,0.0005966952816535,0.0003336625784742
349,349,0.02,500.0,10,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8063.12,2.01578,500.0,0.0261130619737161,0.007453864621086,0.006560477425325,-0.0008026480656377,1.5068312319791769e-06,27964519304043.12,19.28473876357534,38.87747105194208,539339506158614.3,0.0006068052915337,0.0003393159363416
350,350,0.02,500.0,10,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8068.86,2.0172150000000006,500.0,0.0258447126840291,0.0075191674965121,0.0065597978561393,-0.000794634854373,-1.3945702778379405e-06,27984426776684.64,19.50808607594762,39.34776961571551,545863865595311.6,0.0006072372660514,0.0003395574896702
351,351,0.02,500.0,10,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8051.04,2.01276,500.0,0.025895767352855,0.0074084606772356,0.0065626174159077,-0.0007856639906387,4.254219334416774e-06,27922623438274.934,19.502155311734427,39.23862263722573,544349691039082.8,0.0006058961883674,0.0003388075802077
352,352,0.02,500.0,10,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8047.06,2.011765,500.0,0.0258192938997001,0.0073752060455312,0.0065606620031244,-0.0007987040074815,-2.1024040078380085e-06,27908819999056.605,19.527259822753848,39.28596164172343,545006415733796.4,0.0006055966659666,0.0003386400920112
353,353,0.02,500.0,10,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8039.62,2.0099050000000003,500.0,0.0262033932086239,0.0073867537459576,0.0065617265653937,-0.0008002983239663,-5.46323322752591e-06,27883016585040.43,19.26129827970367,38.71366341802962,537067035085037.75,0.000605036754745,0.0003383269984982
354,354,0.02,500.0,10,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8061.54,2.015385,500.0,0.0255711979448562,0.0073262808123189,0.0065592165398656,-0.0008020177669473,3.2225032673194824e-06,27959039546765.504,19.76866931808128,39.8444212672361,552753816232947.2,0.000606686385656,0.0003392494460526
355,355,0.02,500.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8059.6,2.0149000000000004,500.0,0.0257140356690774,0.0074995390213679,0.0065648750762969,-0.0008013501805708,-1.5869677527856389e-06,27952311237196.78,19.6519159253334,39.60576170067088,549442939025956.8,0.0006065403872998,0.0003391678060774
356,356,0.02,500.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8059.72,2.01493,500.0,0.0494505486138223,0.0074368010128726,0.0065577160068303,-0.0007958107418282,2.8234749743689373e-07,27952727421293.805,10.138459684858192,20.428238434197475,283396932225099.44,0.0006065494181259,0.0003391728559728
357,357,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8080.84,2.02021,500.0,0.0251994352547444,0.0074177117822663,0.0065596203132449,-0.0008041965839506,-1.5979934415335749e-06,28025975822371.97,20.088830168447053,40.58146053375625,562978616953482.4,0.0006081388435292,0.000340061637558
358,358,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8057.76,2.01444,500.0,0.0256061080291351,0.0075428358016935,0.0065594626087343,-0.0008009408255567,4.611704434674728e-06,27945929747708.89,19.7268686631095,39.7334869292897,551214845990667.4,0.0006064019146321,0.0003390903743484
359,359,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8050.4,2.0125999999999995,500.0,0.025402255601549,0.0074368880813646,0.006558194993592,-0.0008014853104179,2.0051742946106125e-06,27920403789757.41,19.86432889921096,39.985302882054896,554708239154687.1,0.0006058480239613,0.0003387806474324
360,360,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8050.62,2.012655,500.0,0.0255326138199995,0.0073415854139187,0.006560474542665,-0.0008069589081528,-6.291561734310784e-08,27921166793935.32,19.782529994427463,39.82284298836126,552454465015977.2,0.0006058645804759,0.0003387899055739
361,361,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8083.62,2.0209049999999995,500.0,0.0263810723565768,0.0073698782188896,0.0065608461046166,-0.000797333330082,-8.21387089024059e-07,28035617420619.95,19.182357092271136,38.77008959758135,537849824371233.5,0.0006083480576684,0.0003401786268008
362,362,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8069.32,2.01733,500.0,0.0271299534836975,0.0074187490663176,0.0065547998506138,-0.0008046577714841,3.209174998901298e-07,27986022149056.605,18.5994941897254,37.51077754733972,520379636087395.1,0.0006072718842183,0.0003395768476025
363,363,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8049.12,2.01228,500.0,0.0276495964844775,0.0075453446279112,0.0065619593338075,-0.0008036936314909,-8.366677250337351e-07,27915964492722.37,18.21729026916815,36.657199994423245,508538122650397.4,0.0006057516951489,0.0003387267818817
364,364,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,7930.46,1.982615,500.0,0.2228512970254121,0.0074534563866541,0.0065602270735424,-0.0008026054174632,-7.636784537313902e-07,27504427784770.902,2.2481972685902845,4.456750276031344,61827619644692.41,0.0005968217132197,0.0003337332770094
365,365,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8060.7,2.0151750000000006,500.0,0.02622649547028,0.0074228639759782,0.006562970028791,-0.0007939587721652,1.5296759092269426e-07,27956126258086.25,19.317335713864896,38.92513260452939,540000705499508.8,0.0006066231698729,0.000339214096785
366,366,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8041.94,2.0104850000000005,500.0,0.0257674640808636,0.0074557354668464,0.0065622725806448,-0.0008156213524165,-2.99713034725916e-06,27891062810916.445,19.56689412859065,39.33759650591891,545722736044820.8,0.0006052113507174,0.0003384246298087
367,367,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8057.58,2.014395000000001,500.0,0.0255178998617008,0.0074450505157356,0.0065582636137334,-0.0008075122107662,1.8719539541033525e-06,27945305471563.34,19.760631494239405,39.81640565847058,552365161205048.3,0.0006063883683929,0.0003390827995054
368,368,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,8054.46,2.013615,500.0,0.0260960195581082,0.0072929887127729,0.0065622612995829,-0.000795889710763,-2.242191407580767e-06,27934484685040.426,19.36569492501529,38.99870715511097,541021390762794.3,0.0006061535669128,0.0003389515022257
369,369,0.02,500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.5,8068.8,2.0172,500.0,0.025803367675304,0.0074084176813078,0.0065592021529566,-0.0008025273731278,1.658054404445724e-06,27984218684636.12,19.529500351407997,39.38911511906287,546437443627881.25,0.0006072327506383,0.0003395549647225
