,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
70,70,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,26686.2,6.671550000000001,750.0,0.4698747087563674,0.0072984119149555,0.0098665439328592,-0.0005735961046273,2.134552101611952e-06,75456995284138.55,1.596922011324168,10.653962492561025,120499134018116.66,0.002465182754751,0.0013937049033572
71,71,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,28904.6,7.22615,750.0,0.0697818887789139,0.0073611713607041,0.0098603704588497,-0.0005766123729816,-3.4609253844755933e-06,81729667989069.66,10.766002937220684,77.78873993121982,879811225599618.4,0.0026701111980341,0.0015095623486888
72,72,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,28831.6,7.207899999999999,750.0,0.0704618184538275,0.0075783430225803,0.0098611898528861,-0.000574721029876,-3.3419238540035834e-06,81523255661509.3,10.67167207724707,76.91964489430755,869981530835769.4,0.0026633676998554,0.0015057498741534
73,73,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,28809.1,7.202275,750.0,0.0727609595663579,0.0074142200004797,0.0098636544407879,-0.0005831189473514,8.583048704225546e-06,81459635423562.6,10.322046091150602,74.3415844283246,840822985007004.0,0.0026612892243893,0.0015045747963857
74,74,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,28969.6,7.242399999999999,750.0,0.0720609049035146,0.0073659758615182,0.0098720459305617,-0.0005764618495857,5.801032871099245e-06,81913459787582.34,10.426843489983945,75.5138625477093,854081760632774.2,0.0026761156827137,0.0015129570177956
75,75,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.75,28888.4,7.2221,750.0,0.0711853340797233,0.0071484151435784,0.009854365802305,-0.0005759450958248,1.3219073427206676e-05,81683861417748.08,10.54849263986744,76.17785838801471,861591729229369.6,0.0026686146956985,0.001508716292696
76,76,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.75,28786.7,7.196675000000001,750.0,0.0709492027434975,0.0073505954507719,0.0098672479982594,-0.0005696613780001,1.1100630543751664e-05,81396297942228.98,10.615039395106546,76.39950713292608,864098635165697.9,0.002659219986592,0.0015034049411858
77,77,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.75,28838.9,7.209725000000001,750.0,0.0709946542767283,0.0073972884747248,0.0098575248371567,-0.000576274100822,-2.3476590774825065e-06,81543896894265.33,10.58784846905012,76.3401807821555,863427638445247.5,0.0026640420496732,0.001506131121607
78,78,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.75,28967.8,7.24195,750.0,0.0713731264553757,0.007306527602437,0.0098593077414574,-0.000580016307941,1.8340643322748746e-07,81908370168546.62,10.526240439460356,76.23100124369452,862192788984661.2,0.0026759494046764,0.0015128630115742
79,79,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.75,28983.9,7.245975,750.0,0.0697671485601631,0.0073199658878729,0.0098681197592763,-0.000574318783435,-4.281733209911711e-06,81953893983255.16,10.76825417390221,78.03015048620111,882541642835308.0,0.0026774366693433,0.0015137038449991
80,80,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.75,28978.6,7.244649999999998,750.0,0.0694270323836689,0.0073785820150599,0.0098638675064925,-0.0005886043636757,4.0306896182448455e-06,81938907882761.03,10.840306972991758,78.548305875254,888402117349958.2,0.0026769470729002,0.0015134270489027
81,81,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.75,28846.6,7.211649999999999,750.0,0.0704641957172043,0.0073471105582324,0.009862587695445,-0.0005709163542281,-2.745340496708057e-06,81565669153473.75,10.674307982954977,76.97508788085877,870608605679656.2,0.002664753350166,0.0015065332593319
82,82,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.75,28191.9,7.047974999999999,750.0,0.0699988202641975,0.007948834472198,0.0098624221073076,-0.0005913587061805,-7.768991936840173e-07,79714461607531.44,10.759261344166394,75.81318835933948,857467214741130.2,0.0026042743329386,0.0014723411075746
83,83,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.75,28875.4,7.218849999999999,750.0,0.0724775550877324,0.0072938312316313,0.0096800002753921,-0.0005756622835134,1.0545254662592644e-06,81647103058045.53,10.381088949998489,74.94437232483456,847640675568311.0,0.0026674137987626,0.0015080373588747
84,84,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,0.75,28901.0,7.22525,750.0,0.0705374028984237,0.0072445140585952,0.0097136272812818,-0.0005762756001505,6.062901985753306e-06,81719488750998.2,10.65252055313954,76.97076043415889,870559661112767.6,0.0026697786419595,0.001509374336246
85,85,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,0.75,28915.1,7.228775000000001,750.0,0.0711006645248743,0.0071161495244662,0.0095252556876663,-0.0005844689573008,6.953944667804001e-06,81759357433444.8,10.57125426504929,76.41079277944738,864226278813176.8,0.0026710811532515,0.0015101107183137
86,86,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.75,28821.8,7.205450000000001,750.0,0.0685132601124109,0.0072408041890981,0.0094078155897018,-0.0005744907228536,4.81432643664388e-06,81495545513425.84,10.98853652144352,79.17995593852457,895546246652059.6,0.002662462408319,0.0015052380625035
87,87,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.75,28947.9,7.236974999999999,750.0,0.0704131475680355,0.0074836388062896,0.009864900317197,-0.0005693984741352,2.398908820469968e-06,81852101602540.44,10.678195838722308,77.27418449930542,873991467552479.1,0.0026741111085976,0.0015118237205707
88,88,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.75,28905.2,7.226300000000002,750.0,0.069876557066766,0.0072151328452481,0.0098726616608922,-0.0005773354423756,-7.425225560010188e-06,81731364528748.27,10.754207978574147,77.70776586915694,878895387538116.1,0.0026701666240465,0.0015095936840959
89,89,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.75,28978.1,7.2445249999999985,750.0,0.0709345453927084,0.0073665378330148,0.0098625527832409,-0.0005632189324065,-6.30325380527585e-06,81937494099695.53,10.58804668940618,76.70707671158027,867577328459768.4,0.0026769008845565,0.0015134009360634
90,90,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.75,28957.9,7.239475,750.0,0.0718849765375238,0.0071619176608585,0.009873978025753,-0.0005766945083372,1.970650509253315e-06,81880377263850.08,10.4445860541771,75.61245881446564,855196910490853.8,0.0026750348754714,0.0015123459773564
91,91,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.75,28919.4,7.229849999999999,750.0,0.0714384585335892,0.0074319995499358,0.009869091763049,-0.0005750557191125,1.304644868483998e-05,81771515967807.92,10.513005150429452,75.9981386788775,859559051778877.0,0.0026714783730073,0.0015103352887316
92,92,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,0.75,29008.3,7.252075,750.0,0.0714420672026789,0.0076244343055824,0.0098688647193704,-0.0005930787303527,1.220804908222033e-05,82022886596850.66,10.520175085090928,76.29782389614562,862948570860069.2,0.0026796906605153,0.0015149781515561
93,93,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,0.75,28915.3,7.228825,750.0,0.0698281207317335,0.0076920021492971,0.0098593301882242,-0.0005728260414189,-9.137395522951695e-06,81759922946671.0,10.796492503062067,78.03114186490338,882552855590673.9,0.002671099628589,0.0015101211634495
94,94,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,0.75,28866.8,7.2167,750.0,0.0716396818430439,0.0071066726853643,0.0098713937544154,-0.0005756441189758,5.3284186588954665e-06,81622785989319.22,10.488292772685234,75.6934497623843,856112939535851.8,0.0026666193592511,0.001507588218039
95,95,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.75,28961.8,7.240450000000001,750.0,0.0698679937314636,0.0071953865889391,0.0098683271947245,-0.000579903256294,-1.4931615346758922e-06,81891404771760.84,10.78398721630461,78.07389273473675,883036379237114.2,0.0026753951445522,0.0015125496575028
96,96,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,0.75,28900.2,7.22505,750.0,0.0703515183540502,0.0071752357521773,0.0098836676936031,-0.0005762395848074,5.972018916841489e-06,81717226698093.42,10.70007399781995,77.29755752031032,874255822602766.4,0.0026697047406096,0.0015093325557031
97,97,0.03,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.75,28973.8,7.243449999999998,750.0,0.0699170151347402,0.0074644700619487,0.0099708361562095,-0.000576547002976,-3.1553894623404844e-06,81925335565332.4,10.745979449605878,77.82815934196208,880257069562487.8,0.0026765036648007,0.0015131763656456
98,98,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35745.2,8.9363,1000.0,0.1093092241722501,0.0072007641145376,0.0098639328308608,-0.0005432849725556,1.0279230197601186e-06,68076709312938.016,9.180855919741823,82.04716614828688,625035090566258.2,0.0029734959886786,0.0015667935408745
99,99,0.03,1000.0,5,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.0,35534.3,8.883575,1000.0,0.1108376809068431,0.0090471008024535,0.0097700212082776,-0.0005241477717949,3.1130188186582902e-06,67675050405053.92,9.050472953398971,80.41537273057263,612604092708476.1,0.0029559520861683,0.0015575493134601
100,100,0.03,1000.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35621.8,8.905449999999998,1000.0,0.1114751644266902,0.0073733910760858,0.0098700054000097,-0.0005376916169991,-5.438368227596072e-06,67841694096091.64,8.986782273284685,80.03701228754447,609721743873326.9,0.0029632308508419,0.0015613846377785
101,101,0.03,1000.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35692.5,8.923125,1000.0,0.1076287109497115,0.008822582661652,0.0098675812783339,-0.0005422415488709,-1.0373635221409592e-06,67976342198450.125,9.306657033303953,83.04651410300401,632648120591633.1,0.0029691120926981,0.0015644835798278
102,102,0.03,1000.0,5,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35599.2,8.8998,1000.0,0.1061896963735193,0.0107834525503243,0.0098613545527474,-0.0005291376716642,3.455131399697736e-06,67798652411320.75,9.429468807904488,83.91480793593644,639262780670497.8,0.002961350849909,0.0015603940282975
103,103,0.03,1000.0,5,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35081.8,8.77045,1000.0,0.1087579524343254,0.0227553258101804,0.0098682363118875,-0.0003603895621478,5.117957985012742e-06,66813264459973.05,9.231145528143085,80.96413363760746,616784551819127.5,0.0029183104745707,0.0015377152076992
104,104,0.03,1000.0,5,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35663.1,8.915774999999998,1000.0,0.1081797129771416,0.0071476204339709,0.0098659486504438,-0.0005438783512629,3.2546722286629684e-06,67920349918261.45,9.25563314477106,82.52002223208076,628637306938055.2,0.0029666664277678,0.0015631949108569
105,105,0.03,1000.0,5,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35563.1,8.890775000000001,1000.0,0.1063280079656578,0.0072448156508938,0.009857092682888,-0.0005375230516256,1.4018917406729831e-06,67729899985646.9,9.41133154951413,83.6745945516368,637432835756378.5,0.0029583478395694,0.0015588116830644
106,106,0.03,1000.0,5,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35646.3,8.911575000000001,1000.0,0.1084142186359485,0.0072389620601609,0.0098611672953913,-0.0005429429052055,9.156513879606172e-06,67888354329582.21,9.246194121259643,82.39919239781128,627716825586277.2,0.0029652689049504,0.0015624585285877
107,107,0.03,1000.0,5,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35660.1,8.915024999999998,1000.0,0.1118262425889497,0.0072994115226595,0.00986650549178,-0.0005397833786701,7.873634529198113e-07,67914636420283.02,8.960679960114046,79.87755523957975,608507000511735.0,0.0029664168701218,0.0015630634140231
108,108,0.03,1000.0,5,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35475.3,8.868825000000001,1000.0,0.1065161369725274,0.0071656381395126,0.0098702970934397,-0.0005440726385858,6.983273392286294e-06,67562684944811.33,9.396495889157157,83.33379959736793,634836660713342.9,0.0029510441191312,0.0015549632090626
109,109,0.03,1000.0,5,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35659.3,8.914824999999999,1000.0,0.1103228448074673,0.0072886576780615,0.0098617155572327,-0.0005368842782811,9.033085830516615e-06,67913112820822.1,9.08228024988206,80.96677201705033,616804650986611.8,0.0029663503214162,0.0015630283482007
110,110,0.03,1000.0,5,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35662.4,8.9156,1000.0,0.1079006303769232,0.0071796322367841,0.0098698792706753,-0.0005408201048,-5.1054505700029e-06,67919016768733.15,9.290377939221592,82.82624458568073,630970108002382.8,0.0029666081976504,0.0015631642282623
111,111,0.03,1000.0,5,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35584.3,8.896075,1000.0,0.2538156033136942,0.0071876786395013,0.009857017191242,-0.0005474234707776,4.982747515019328e-06,67770275371361.17,3.957252184827362,35.20390573425338,268183258994308.5,0.0029601113802675,0.0015597409273564
112,112,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35677.7,8.919424999999999,1000.0,0.1074021323636088,0.0072784493892035,0.00986728629085,-0.0005278747979467,5.211958101207261e-06,67948155608423.17,9.327801129838004,83.20006233640422,633817850619799.2,0.0029678809416447,0.0015638348621146
113,113,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35577.7,8.894425,1000.0,0.1110547444022244,0.0074448354696581,0.0098525485213717,-0.0005371252261591,3.714356668427282e-06,67757705675808.61,9.03076393864487,80.3321358513846,611969994387179.8,0.0029595623534464,0.0015594516343221
114,114,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35621.9,8.905475000000001,1000.0,0.1125795707650922,0.007226740085349,0.0098560995924527,-0.0005365845296936,-8.163908069963878e-07,67841884546024.25,8.90455291368709,79.28905216209489,604023785653717.1,0.0029632391694301,0.0015613890210063
115,115,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35649.7,8.912425,1000.0,0.1075058373028809,0.0073448170771363,0.0098549539378083,-0.0005430229720915,-2.677562555548017e-06,67894829627291.1,9.32480896907108,83.08910790798765,632972600083190.4,0.0029655517369492,0.0015626075583327
116,116,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35664.5,8.916125,1000.0,0.1090035448911521,0.0073081434701151,0.0098651977495206,-0.0005344891036012,-1.4384379344270846e-06,67923016217318.05,9.195134982073627,81.9932016803008,624623989394597.0,0.0029667828880025,0.001563256276046
117,117,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35661.0,8.91525,1000.0,0.1107126388535106,0.007177805939772,0.0098673113689312,-0.0005448551891149,4.823669079614688e-06,67916350469676.56,9.046844003806257,80.65742106707057,614448016283496.0,0.0029664917374156,0.0015631028630732
118,118,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35678.5,8.919624999999998,1000.0,0.1128415052754576,0.0073156213919473,0.0098635186835263,-0.0005388537383861,-2.6559506629262805e-06,67949679207884.086,8.868411836857193,79.10832759544488,602647026392105.2,0.0029679474903503,0.0015638699279369
119,119,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,31081.8,7.770449999999999,1000.0,0.7332701881921821,0.0072731585333078,0.0098590232042026,-0.0005399466450936,8.115292637586193e-08,59195267155390.84,1.3654473924346822,10.610791535847458,80832981319569.66,0.0025855669466365,0.0013623860960004
120,120,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35619.7,8.904925,1000.0,0.1085674992732947,0.0071461678958315,0.0098593060083389,-0.0005479918455457,5.278240138783971e-06,67837694647506.734,9.218725161031069,82.09186971140325,625375642189584.0,0.0029630561604897,0.0015612925899949
121,121,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35646.7,8.911674999999999,1000.0,0.107581393288251,0.006855481366105,0.0098553772464706,-0.0005385819790049,5.7020074726730666e-06,67889116129312.66,9.322346921098337,83.07614264084647,632873830713055.8,0.0029653021793032,0.0015624760614989
122,122,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35643.7,8.910925,1000.0,0.1091420387688685,0.0070469352309038,0.0098702708295317,-0.0005362223258469,-6.784893561621111e-06,67883402631334.24,9.178126725325594,81.79022269459985,623077696028640.2,0.0029650526216573,0.0015623445646651
123,123,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,35568.9,8.892225,1000.0,0.1091195000587958,0.0073412698706536,0.0098576319958301,-0.0005450079666361,-1.9538318571455986e-07,67740946081738.52,9.174305573568976,81.58142102822082,621487045496972.5,0.0029588303176849,0.0015590659102763
124,124,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,35771.6,8.9429,1000.0,0.1092434833201536,0.0071631392231269,0.0098594406114951,-0.0005460692058534,3.25828753657203e-06,68126988095148.25,9.165774934091242,81.96933595641669,624442180374375.9,0.002975692095963,0.0015679507130117
125,125,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,35699.3,8.924825,1000.0,0.1114940225435588,0.0071528258700009,0.0098642594545769,-0.0005447773897953,3.054307235641148e-06,67989292793867.92,8.988808349639697,80.22274903677814,611136685928351.0,0.0029696777566956,0.0015647816393177
126,126,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.0,35668.1,8.917024999999999,1000.0,0.1070264674759413,0.0074510352159655,0.0098637462543653,-0.0005415491714479,-1.3650956726090373e-06,67929872414892.17,9.352641609304952,83.39349661513387,635291432433775.4,0.0029670823571777,0.0015634140722465
127,127,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,35673.3,8.918325,1000.0,0.1099612940553697,0.0076805916614672,0.0098702704004463,-0.000552053053385,4.092837391717837e-07,67939775811388.14,9.110806222699193,81.25363446806479,618989968365225.8,0.002967514923764,0.0015636420000917
128,128,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.0,35500.5,8.875124999999999,1000.0,0.1096358380757691,0.007069949256814,0.0098542048919335,-0.0005445845515331,6.667957647007613e-07,67610678327830.19,9.136435778159846,81.08558543954078,617709771318892.2,0.0029531404033572,0.0015560677824663
129,129,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.0,35624.9,8.906225000000001,1000.0,0.1085828927829652,0.0071179227776911,0.0098600949663574,-0.0005471600985761,-1.045768680390279e-07,67847598044002.67,9.2205066096747,82.12404360365585,625620742814042.2,0.002963488727076,0.0015615205178401
130,130,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,35609.5,8.902375,1000.0,0.1075827038254942,0.0073817149795442,0.0098606292751135,-0.0005471777196956,2.924089932110732e-06,67818268754380.05,9.300653831787978,82.79904883421351,630762930841009.2,0.0029622076644935,0.0015608455007601
131,131,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,34746.3,8.686575,1000.0,0.1106715931387839,0.0075878805034749,0.0098687591876116,-0.0005601191793159,1.1005833121839028e-05,66174304936051.21,9.047525796348504,78.59721842296032,598753398093771.1,0.0028904016111653,0.0015230094784555
132,132,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.0,35631.7,8.907925,1000.0,0.110681924265998,0.0073686369616465,0.0097303812191157,-0.0005471789037478,1.082554849701322e-06,67860548639420.48,9.05762127270672,80.67559477799608,614586463564340.8,0.0029640543910735,0.00156181857733
133,133,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.0,35547.0,8.886750000000001,1000.0,0.110886430996004,0.0070453394880077,0.0096523346098748,-0.0005424072561252,-8.461148112974352e-07,67699237546495.96,9.032516605470631,80.27775957981832,611555756096954.8,0.0029570085468695,0.0015581059833898
134,134,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.0,35758.4,8.939600000000002,1000.0,0.107870817083392,0.0073507742830406,0.0097284614180209,-0.0005412063545964,1.003025100429609e-05,68101848704043.125,9.289918407784985,83.04606162064177,632644673582216.9,0.0029745940423208,0.0015673721269431
135,135,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.0,35644.8,8.911200000000001,1000.0,0.1113920460226381,0.0071068313358174,0.0094711931231807,-0.0005434775627656,3.57937803380153e-06,67885497580593.0,9.005102942012524,80.23590932479189,611236940966967.2,0.0029651441261275,0.0015623927801708
136,136,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.0,35562.4,8.890600000000001,1000.0,0.1077010004998555,0.0074983682560869,0.009864270395384,-0.0005436335564506,3.839098307947675e-06,67728566836118.6,9.302717932098066,82.70927592121856,630079041031789.4,0.002958289609452,0.0015587810004698
137,137,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.0,35694.0,8.9235,1000.0,0.1104266707885243,0.0072785481835727,0.0098666514585665,-0.0005455637649929,7.3287886987444e-06,67979198947439.35,9.076748205825073,81.0003464765754,617060421128776.2,0.0029692368715211,0.0015645493282447
138,138,0.03,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.0,35781.9,8.945475,1000.0,0.1115366228354559,0.0072158782666581,0.009863945665016,-0.0005463637077465,7.236399029345229e-07,68146604438207.54,8.972264438329416,80.26514305806322,611459643468231.1,0.0029765489105474,0.0015684021854743
