,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
316,316,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,27933.78,13.966890000000008,2000.0,0.3343822226733232,0.0070419174978318,0.0097136625186928,-0.0001987359427804,1.260089711641792e-06,67562809218263.45,5.990027161378822,83.65981743627836,404692260387389.75,0.00575834611232,0.003562819193825
317,317,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,27949.06,13.97453,2000.0,0.3367433825550301,0.0070463206977453,0.0097275056644782,-0.0001962343741389,2.7124164624963506e-06,67599766612674.64,5.946497682600242,83.10173855617607,401992634564812.4,0.0057614959734772,0.0035647680842824
318,318,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,27972.44,13.986220000000005,2000.0,0.3353795184741216,0.0070033859462428,0.0097496401607977,-0.000198333037807,4.554431942000925e-06,67656315296007.98,5.969221789270461,83.4886448249808,403864237650725.2,0.0057663155908762,0.0035677500907546
319,319,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,27943.88,13.971940000000004,2000.0,0.3364647796824124,0.0070647508349732,0.0097258166692071,-0.0001984751567101,2.3862112741407084e-06,67587237862475.07,5.952272123945285,83.16609638534437,402303956250155.75,0.0057604281540535,0.0035641074002137
320,320,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,27910.61,13.955305000000005,2000.0,0.3365957019110169,0.0071222507551512,0.009727098678,-0.0002025189495868,5.0749190942165375e-06,67506768457235.55,5.948569264142126,83.01450141843259,401570637535114.8,0.0057535697848977,0.0035598639718421
321,321,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,27948.8,13.9744,2000.0,0.3348520626423328,0.0070951840122357,0.009788459062227,-0.0001981292809869,4.60200325273881e-06,67599137756487.02,5.980263175973305,83.56871931920088,404251586428888.4,0.0057614423763633,0.0035647349225338
322,322,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,27903.54,13.951770000000003,2000.0,0.3370594926242279,0.0070786380308722,0.009763676550723,-0.0001970416804035,1.9254878946551893e-06,67489668406287.39,5.941847699901314,82.8980034736508,401007095585718.3,0.0057521123556843,0.00355896222737
323,323,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,27931.56,13.96578,2000.0,0.3377282635558981,0.0071115743002236,0.0097385284599836,-0.0002024738770744,1.2004312723374185e-06,67557439753892.24,5.930946113868808,82.82866995825458,400671704738282.0,0.0057578884754241,0.0035625360435099
324,324,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,27935.84,13.967919999999998,2000.0,0.3348851029962179,0.0070528672505352,0.0097001993584557,-0.0002010711706634,6.157317423202484e-06,67567791694211.58,5.978791365441008,83.50794885189333,403957618087417.6,0.0057587707663766,0.0035630819369102
325,325,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,27893.4,13.946699999999996,2000.0,0.336598481946678,0.0070625765661821,0.009760464116239,-0.0002013943096374,6.498903901565106e-06,67465143014970.07,5.949265053480913,82.97304164455208,401370081878636.0,0.0057500220682409,0.0035576689191738
326,326,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,27919.99,13.959994999999994,2000.0,0.3358000249129418,0.0070860296023681,0.0097226886755455,-0.0002036573114583,3.654272722522663e-06,67529455653542.92,5.963240510106028,83.24659531667636,402693358181427.1,0.0057555034038542,0.0035610603456962
327,327,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,27020.57,13.510285,2000.0,0.3365818030510763,0.0075738296628608,0.0097844198434465,-0.0002143608601538,4.872158582848419e-06,65354048606337.33,5.949809043496215,80.3846508605484,388849116028546.8,0.0055700944953447,0.0034463436536012
328,328,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,27955.39,13.977695,2000.0,0.3354592174462436,0.0070785280894332,0.009781358966534,-0.0002008585449157,5.0289694341605664e-06,67615076842165.63,5.969884170207926,83.4451724666237,403653946408082.9,0.0057628008570587,0.0035655754453161
329,329,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,27930.86,13.965429999999996,2000.0,0.3368204806256358,0.0070661135109979,0.0096287866479633,-0.0001999118891976,1.15449332844874e-06,67555746679540.9,5.943237444725972,83.00120894998958,401506337142583.1,0.005757744175502,0.003562446761879
330,330,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,27963.03,13.981514999999996,2000.0,0.3352321424363367,0.0070699988399866,0.0095910721289909,-0.0001952833488071,4.912404657719437e-06,67633555539371.25,5.972864741054699,83.51178095360515,403976155324903.1,0.0057643757876373,0.0035665498905449
331,331,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,27950.4,13.975200000000005,2000.0,0.3366695671303296,0.0071473143085522,0.0095715747896166,-0.0002007908042574,-8.06298991188941e-08,67603007640718.52,5.948524698870191,83.13003004248787,402129490535768.3,0.0057617722047567,0.003564938994833
332,332,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,27963.94,13.981970000000008,2000.0,0.335544820190496,0.0070411379370871,0.0097596826977024,-0.0002007601706718,2.833189616149848e-06,67635756536027.94,5.9688424488591965,83.45683932667173,403710383155247.4,0.0057645633775361,0.003566665956665
333,333,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,27951.05,13.975525,2000.0,0.3373332762552422,0.0070591139201472,0.009767691992906,-0.0002025654186188,3.3140579867936576e-06,67604579781187.65,5.935359439291347,82.95229172659292,401269707153241.06,0.0057619061975416,0.0035650218992046
334,334,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,27975.47,13.987734999999994,2000.0,0.3373471241100514,0.0070728731999199,0.0097327115831595,-0.0001997203676128,3.488886347836226e-06,67663643889271.48,5.936237711992055,83.03374834861202,401663741774623.75,0.0057669402033962,0.0035681365526712
335,335,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,27941.84,13.970920000000003,2000.0,0.3365870006119098,0.0070697289121548,0.009707771083346,-0.000199372884751,3.440412648115696e-06,67582303760079.85,5.949736513056306,83.12285279305351,402094771630253.44,0.0057600076228519,0.0035638472080322
336,336,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,27951.96,13.97598,2000.0,0.3359092304644286,0.0071749865874722,0.009744751915491,-0.0001991430544554,4.429716359827935e-06,67606780777844.32,5.96190410913964,83.32352588356244,403065498666071.25,0.0057620937874403,0.0035651379653247
337,337,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,27945.88,13.972940000000005,2000.0,0.3371393614131011,0.0071826043677508,0.0097435593715054,-0.0002030691438388,3.824986501145294e-06,67592075217764.47,5.9384630745260445,82.97481326615735,401378651841779.25,0.0057608404395453,0.0035643624905877
338,338,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,27956.59,13.978295,2000.0,0.3362580371339754,0.0071878128384627,0.0097756141723197,-0.0002019664379364,4.272388603320501e-06,67617979255339.3,5.95558286258094,83.24352913275015,402678525960393.2,0.0057630482283538,0.0035657284995406
339,339,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,27922.01,13.961005000000004,2000.0,0.3373599614642421,0.0071074689945755,0.0097756780194198,-0.000196107805078,5.608156833334028e-06,67534341382385.24,5.93414525760122,82.84735583413152,400762094958792.94,0.0057559198122009,0.003561317986974
340,340,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,27928.3,13.96415,2000.0,0.3356721453444993,0.007013224486058,0.0097458262211718,-0.0001972243241653,3.060340507986877e-06,67549554864770.49,5.966110408324628,83.30968336288146,402998537475436.56,0.0057572164500725,0.0035621202462002
341,341,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,27941.43,13.970714999999997,2000.0,0.3366562288808518,0.0069823394285264,0.0097177268312241,-0.0002008748401836,3.822479370983127e-06,67581312102245.52,5.947463696998813,83.08681507619778,401920444390002.8,0.0057599231043261,0.0035637949145056
342,342,0.03,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,27963.74,13.98187,2000.0,0.3353970916872913,0.0071059733732928,0.009683167574603,-0.0001969881152681,4.579976131066963e-06,67635272800498.98,5.9720704819157175,83.49934649917796,403916005451008.25,0.0057645221489869,0.0035666404476276
343,343,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7739.35,3.869674999999999,500.0,0.0307114450531338,0.0071598103095296,0.0064306013558086,-0.0002774196030722,9.468516699662156e-07,53683239856469.0,16.341253076763877,63.23371734584668,877228918525005.6,0.0011648787399992,0.0006513817956141
344,344,0.02,500.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,7754.22,3.877110000000001,500.0,0.0330919029276486,0.0090094667086494,0.0063765974861476,-0.0002693933523005,3.1595400325359266e-06,53786384148517.51,15.169353637299514,58.811057073974936,815874222800282.9,0.0011671168797479,0.0006526333280168
345,345,0.02,500.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7754.99,3.877495,500.0,0.0310099845562314,0.007569217154854,0.0064307844760744,-0.0002700693909433,-1.585133608650072e-06,53791725177762.82,16.180807279656317,62.74473937881671,870445423402392.8,0.0011672327753502,0.0006526981350074
346,346,0.02,500.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7746.61,3.873305,500.0,0.0307380501765118,0.0091336565985543,0.0064343128062625,-0.0002770526293562,-1.3205746553749287e-06,53733598132210.25,16.3292776293203,63.24190712261371,877342533686629.5,0.001165971469964,0.000651992832954
347,347,0.02,500.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7741.43,3.870715000000001,500.0,0.0308731469373208,0.01057565328952,0.0064243600535464,-0.0002708466256417,3.848836090557588e-07,53697667571832.87,16.241716742432466,62.86389938675202,872098506745900.5,0.0011651918086393,0.0006515568586536
348,348,0.02,500.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7594.56,3.7972800000000015,500.0,0.0311039152923643,0.0230065113068934,0.0064306228616647,-0.0001701730138124,-7.858576446523658e-08,52678918266307.28,16.135761916160817,61.27504084689378,850056584854990.2,0.0011430858513504,0.0006391955564355
349,349,0.02,500.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7761.38,3.880690000000001,500.0,0.0306572269555215,0.0071420106409875,0.0064275510880368,-0.0002806617080016,4.699718684182719e-06,53836048784097.02,16.350556754744645,63.45258948775824,880265288683259.2,0.0011681945583357,0.0006532359488644
350,350,0.02,500.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7749.87,3.874935,500.0,0.0309914909614678,0.007213652833215,0.0064383093283249,-0.0002832931445654,2.9179658737046264e-06,53756210801482.46,16.16934945796817,62.659539232442825,869263458536197.2,0.0011664621448517,0.0006522672106024
351,351,0.02,500.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7744.88,3.87244,500.0,0.0307420968418921,0.0071543352115872,0.0064284685793288,-0.0002799800210788,-2.4010045722669573e-06,53721598157412.42,16.32709222893807,63.2251321638824,877109817984882.8,0.0011657110811432,0.0006518472276375
352,352,0.02,500.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7756.07,3.878035,500.0,0.0318364537521449,0.0071348194773159,0.0064283577933938,-0.0002806112093889,-2.532464708749865e-06,53799216491509.45,15.772603651500608,61.16620117954245,848546673565716.4,0.001167395330221,0.0006527890331241
353,353,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7750.44,3.875219999999999,500.0,0.0313767807304844,0.0071037060504504,0.0064209008536975,-0.0002765798299473,-7.93935489263902e-07,53760164550404.29,15.99750262010738,61.98694763976069,859932727713737.2,0.0011665479377002,0.0006523151846085
354,354,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7745.33,3.872664999999999,500.0,0.0313749277586668,0.0072635411216604,0.0064265741428603,-0.0002783401874547,2.095580869859404e-06,53724719538140.17,15.979609692275517,61.87649693764703,858400466856202.5,0.0011657788123393,0.0006518851018527
355,355,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7757.1,3.87855,500.0,0.0320319887096928,0.0072417927749246,0.0064351941805098,-0.0002822931737296,-4.401239177184132e-06,53806360985175.21,15.66484852703786,60.76024631713146,842914941637400.5,0.0011675503594033,0.0006528757229946
356,356,0.02,500.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7712.14,3.856069999999999,500.0,0.2013505529559688,0.00721570232286,0.0064351656321453,-0.0002851226774612,-3.784123787698995e-06,53494500368463.59,2.4937919694245307,9.617373966972412,133419936676423.86,0.0011607832603381,0.0006490916680635
357,357,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7746.37,3.873185,500.0,0.0308918734497575,0.0073213392642445,0.006420492259691,-0.0002803303170742,-3.3266436703677727e-06,53731933395822.09,16.245463439808745,62.90995530733292,872737431469903.2,0.0011659353466593,0.0006519726333725
358,358,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7746.35,3.873175,500.0,0.0309624225393082,0.0072621668036354,0.0064267565213482,-0.000274804280041,3.614189901842038e-06,53731794667789.73,16.201146702496988,62.74994754066892,870517675206981.8,0.001165932336384,0.000651970950074
359,359,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7773.11,3.886554999999999,500.0,0.0309568782148727,0.007223273275701,0.0064283728658427,-0.0002795168462045,-1.154024466441967e-06,53917412775067.39,16.184413175444107,62.90174984985311,872623598772836.8,0.0011699600848489,0.0006542232034093
360,360,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7760.51,3.880255,500.0,0.0309879206593097,0.0072696340747407,0.0064360720396359,-0.0002772657332343,-2.387547387357628e-06,53830014114690.02,16.179625197976478,62.77985353246203,870932555146660.1,0.0011680636113565,0.0006531627253815
361,361,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7746.55,3.873275000000001,500.0,0.0312828567116582,0.0071337404844345,0.0064302360817001,-0.0002772879767952,-1.5522745575834626e-06,53733181948113.19,16.030878747824094,62.09205172431916,861390815997959.9,0.0011659624391378,0.0006519877830586
362,362,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7766.15,3.883075,500.0,0.0326781365235819,0.0072441302164912,0.006427962436745,-0.0002753373155598,1.4089608082222117e-07,53869135419811.33,15.341339790045284,59.57278765994678,826441561337172.4,0.001168912509015,0.0006536374155463
363,363,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7750.96,3.87548,500.0,0.033243075637344,0.0072006685049043,0.0064234108008328,-0.0002749709051617,1.764987830334944e-07,53763771479245.31,15.0905249943478,58.47979660818858,811278711539059.6,0.0011666262048602,0.0006523589503683
364,364,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6980.97,3.4904850000000014,500.0,0.327392932568697,0.0072311632149058,0.0064342784115366,-0.0002765150658432,-5.990551998494666e-07,48422811597978.43,1.5315841713795926,5.345746559651019,74160490163551.12,0.0010507321076799,0.0005875528014275
365,365,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,7772.48,3.886239999999999,500.0,0.0308200919470698,0.0072289604285206,0.0064296139600424,-0.0002811399697073,3.3367267406692515e-06,53913042842048.52,16.268468431727033,63.22179132306852,877063471157634.2,0.0011698652611743,0.000654170179508
366,366,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,7761.14,3.88057,500.0,0.0306013326727838,0.0071554225396774,0.0064326142335488,-0.0002754386769535,2.80576899902924e-06,53834384047708.87,16.39741732620239,63.63485301222364,882793794694994.4,0.0011681584350311,0.0006532157492829
367,367,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,7755.88,3.8779400000000015,500.0,0.0307588188503745,0.0071817664548435,0.0064265109769359,-0.0002831431755954,1.628313155087956e-06,53797898575202.16,16.307162130879284,63.23824803649948,877291771904948.5,0.0011673667326049,0.0006527730417887
368,368,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,7758.86,3.87943,500.0,0.0311080643643651,0.0072313939733958,0.0064253573397634,-0.0002801305426378,1.1137355401715225e-06,53818569052021.55,16.115261482365725,62.521764968112784,867352143276367.6,0.0011678152636372,0.0006530238532588
369,369,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,7756.04,3.87802,500.0,0.0308002042504665,0.0071654610509797,0.0064266165716731,-0.0002811124878842,1.334435278062052e-06,53799008399460.9,16.288025534923783,63.16340438433564,876253480645127.6,0.0011673908148079,0.0006527865081764
370,370,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,7758.3,3.879149999999999,500.0,0.0309477067331772,0.0072474086210036,0.0064271223973733,-0.0002791056066175,-8.371037619860564e-07,53814684667115.87,16.205838072057624,62.86444082810422,872106018055243.2,0.0011677309759264,0.000652976720902
371,371,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,7760.46,3.880229999999999,500.0,0.03125972486188,0.0071838494153386,0.0064342475103517,-0.0002796613746053,2.6146820690893656e-06,53829667294609.18,16.06334365889924,62.32608965846467,864637578207769.2,0.001168056085668,0.0006531585171354
372,372,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,7752.31,3.876155,500.0,0.0336204273456229,0.007121868556444,0.0064203232942558,-0.0002821590177087,8.569198542241488e-07,53773135621428.57,14.924832555318313,57.85493438049284,802610120805564.4,0.0011668293984487,0.0006524725730142
373,373,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,7739.96,3.869979999999999,500.0,0.0306330364074938,0.0071590941915978,0.006443084749124,-0.0002688056430481,-1.8829391894799015e-06,53687471061455.53,16.37820923495283,63.37919248046206,879247066443037.9,0.0011649705533985,0.0006514331362171
374,374,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,7753.61,3.876805000000002,500.0,0.031014385588873,0.0071843275018006,0.006427053276096,-0.0002822381630706,3.755785078326254e-06,53782152943531.0,16.17415211236694,62.70485435936858,869892106375583.5,0.0011670250663487,0.0006525819874139
375,375,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,7750.93,3.8754649999999975,500.0,0.0309495894285748,0.0072241520249652,0.0064340517762697,-0.0002774819669175,-1.3848893896169742e-06,53763563387196.76,16.192460769569003,62.75654864432258,870609251019099.2,0.0011666216894471,0.0006523564254207
376,376,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,7511.34,3.7556700000000007,500.0,0.0307707037791487,0.0076973130649169,0.0064245711541084,-0.0002961522264712,3.050773549050824e-06,52101670923719.7,16.318193619774252,61.28671018794119,850218471327217.5,0.0011305600954739,0.0006321913515564
377,377,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,7756.35,3.8781750000000006,500.0,0.0309732902027519,0.0071721930852308,0.0064424912257034,-0.0002738558933119,7.19434243959729e-06,53801158683962.27,16.204294229744747,62.83874543272392,871749550891099.4,0.0011674374740764,0.0006528125993025
378,378,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,7752.43,3.8762150000000015,500.0,0.0307134868984286,0.0071614038514014,0.0063573642713861,-0.0002785193060178,-3.805071436956753e-06,53773967989622.63,16.331663662641294,63.30620046025744,878234462509050.8,0.001166847460101,0.0006524826728049
379,379,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,7762.06,3.881029999999999,500.0,0.0308735409019351,0.0072108617697812,0.0062736019728169,-0.0002862968486481,2.3372360029872065e-06,53840765537196.76,16.254790509537614,63.08517428899003,875168209925382.8,0.0011682969076988,0.0006532931810119
380,380,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,7756.53,3.878264999999999,500.0,0.0306733078285821,0.0072394649947056,0.0071557260296909,-0.000285207676324,8.283466275984419e-07,53802407236253.35,16.350805148177674,63.41401023712559,879730086330297.2,0.0011674645665549,0.0006528277489886
381,381,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,7753.1,3.87655,500.0,0.0308016985139818,0.0071933110046127,0.0064265769595979,-0.0002783643280809,1.258924267870579e-06,53778615378706.18,16.29257119120509,63.154885112211474,876135294459248.1,0.0011669483043264,0.0006525390633032
382,382,0.02,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,7753.88,3.876940000000001,500.0,0.0308124144549446,0.0072579320643714,0.0064265337020767,-0.0002824220135258,1.8659473224493403e-06,53784025771967.68,16.278401032008052,63.1225366865798,875686531115513.9,0.0011670657050664,0.0006526047119431
