X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
6,6174	99,21	-121,36	-2,2523e-004
6,6328	99,21	-119,08	-2,4169e-004
4,3697	99,168	-112,92	-2,8704e-004
6,6328	99,21	-116,62	-2,5965e-004
6,6527	99,211	-114,14	-2,7801e-004
4,3697	99,168	-108,01	-3,2445e-004
6,6527	99,211	-111,69	-2,9641e-004
6,696	99,212	-109,18	-3,1544e-004
4,3697	99,168	-103,1	-3,6283e-004
6,696	99,212	-106,73	-3,3431e-004
6,7778	99,214	-104,08	-3,5488e-004
4,3697	99,168	-98,195	-4,0204e-004
6,7778	99,214	-101,63	-3,7431e-004
6,777	99,214	-99,383	-3,9212e-004
4,3697	99,168	-93,285	-4,4213e-004
6,777	99,214	-96,928	-4,1186e-004
6,8024	99,214	-94,464	-4,3195e-004
4,3697	99,168	-88,376	-4,8307e-004
6,8024	99,214	-92,009	-4,5208e-004
6,8304	99,215	-89,572	-4,7235e-004
4,3697	99,168	-83,466	-5,2489e-004
6,8304	99,215	-87,117	-4,9289e-004
6,8982	99,217	-84,518	-5,15e-004
4,3697	99,168	-78,556	-5,6754e-004
6,8982	99,217	-82,064	-5,3601e-004
6,8854	99,216	-79,842	-5,5522e-004
4,3697	99,168	-73,646	-6,1099e-004
6,8854	99,216	-77,388	-5,7665e-004
6,9408	99,218	-74,869	-5,9884e-004
4,3697	99,168	-68,737	-6,552e-004
6,9408	99,218	-72,414	-6,2062e-004
7,0294	99,22	-69,464	-6,4707e-004
4,3697	99,168	-63,827	-7,0016e-004
7,0294	99,22	-67,009	-6,693e-004
6,3665	99,205	-64,97	-6,8803e-004
4,3697	99,168	-58,917	-7,4572e-004
6,3665	99,205	-62,515	-7,1062e-004
6,3694	99,205	-60,378	-7,3037e-004
4,5525	99,171	-53,824	-7,9345e-004
6,3694	99,205	-57,923	-7,5325e-004
7,0069	99,219	-55,058	-7,7987e-004
4,5525	99,171	-48,915	-8,4032e-004
7,1897	99,224	-52,42	-8,0467e-004
6,8411	99,215	-50,087	-8,2701e-004
4,5521	99,171	-44,354	-8,8444e-004
6,6583	99,211	-47,815	-8,489e-004
6,5426	99,208	-45,622	-8,7011e-004
4,6894	99,173	-39,655	-9,3032e-004
6,725	99,213	-43,333	-8,9218e-004
7,2098	99,224	-40,937	-9,1526e-004
4,5069	99,17	-34,579	-9,8109e-004
7,1646	99,223	-38,527	-9,3895e-004
6,7459	99,213	-36,007	-9,642e-004
4,3697	99,168	-29,459	-1,0331e-003
6,6087	99,21	-33,342	-9,9094e-004
6,4994	99,207	-31,06	-1,0141e-003
4,4639	99,169	-24,848	-1,0806e-003
6,4994	99,207	-28,605	-1,039e-003
6,5035	99,208	-26,163	-1,0641e-003
4,652	99,172	-20,358	-1,1276e-003
6,5976	99,21	-24,007	-1,0864e-003
6,7297	99,213	-21,764	-1,1098e-003
5,1065	99,18	-15,698	-1,1773e-003
6,8237	99,215	-19,43	-1,1345e-003
7,0808	99,221	-17,163	-1,1586e-003
4,7765	99,174	-10,977	-1,2306e-003
8,3828	99,255	-12,196	-1,2117e-003
7,4412	99,23	-14,837	-1,1835e-003
7,6925	99,236	-9,8007	-1,2395e-003
17,266	99,644	-249,88	2,3735e-004
14,513	99,495	-250,69	2,5105e-004
16,778	99,616	-245,	2,3755e-004
13,725	99,457	-248,48	2,5394e-004
14,622	99,5	-245,72	2,4844e-004
17,237	99,643	-240,27	2,3188e-004
14,922	99,515	-243,06	2,453e-004
15,244	99,532	-240,4	2,4169e-004
14,138	99,476	-11,087	-1,2206e-003
15,306	99,535	-13,001	-1,1994e-003
15,995	99,572	-38,133	-9,448e-004
14,875	99,513	-34,332	-9,8106e-004
14,871	99,513	-36,225	-9,6256e-004
16,279	99,588	-235,07	2,3136e-004
15,402	99,54	-238,33	2,3905e-004
15,084	99,524	-229,46	2,2967e-004
12,46	99,4	-233,46	2,471e-004
14,286	99,484	-235,2	2,4098e-004
13,415	99,442	-230,67	2,3916e-004
15,241	99,532	-43,103	-8,9662e-004
12,403	99,398	-40,122	-9,234e-004
13,997	99,47	-38,525	-9,3974e-004
13,68	99,455	-41,876	-9,0719e-004
15,161	99,528	-224,78	2,2181e-004
14,906	99,515	-220,03	2,1411e-004
13,62	99,452	-221,68	2,2322e-004
13,605	99,451	-223,73	2,2713e-004
13,336	99,439	-228,19	2,3579e-004
13,449	99,444	-225,92	2,3161e-004
15,556	99,548	-48,208	-8,4864e-004
13,8	99,46	-44,546	-8,8177e-004
13,838	99,462	-46,584	-8,6243e-004
15,3	99,535	-52,965	-8,0405e-004
14,033	99,471	-49,021	-8,396e-004
13,958	99,468	-51,059	-8,2041e-004
14,782	99,508	-215,03	2,0395e-004
11,884	99,376	-217,07	2,2122e-004
13,21	99,433	-219,13	2,1997e-004
13,144	99,43	-215,59	2,1258e-004
15,096	99,524	-58,034	-7,5721e-004
12,246	99,391	-54,469	-7,8711e-004
13,507	99,447	-53,379	-7,9839e-004
13,427	99,443	-56,794	-7,667e-004
14,723	99,505	-209,87	1,9168e-004
13,43	99,443	-213,14	2,0561e-004
13,376	99,441	-211,4	2,0155e-004
15,184	99,529	-63,297	-7,0965e-004
13,675	99,454	-59,544	-7,4176e-004
13,401	99,442	-61,82	-7,2071e-004
14,75	99,507	-68,178	-6,6547e-004
12,357	99,396	-66,773	-6,7479e-004
13,241	99,435	-64,333	-6,9779e-004
14,299	99,484	-204,68	1,7942e-004
14,463	99,492	-199,86	1,6417e-004
11,813	99,373	-204,26	1,8875e-004
11,655	99,367	-201,98	1,8251e-004
12,777	99,414	-200,52	1,7346e-004
11,891	99,377	-206,74	1,9551e-004
13,03	99,425	-208,69	1,9605e-004
14,387	99,489	-73,024	-6,2234e-004
11,993	99,381	-72,091	-6,2707e-004
12,082	99,384	-69,141	-6,5332e-004
14,539	99,496	-195,23	1,4869e-004
13,019	99,425	-198,18	1,6498e-004
13,162	99,431	-196,56	1,5905e-004
14,207	99,48	-77,963	-5,7935e-004
11,85	99,375	-77,087	-5,8322e-004
11,905	99,377	-74,569	-6,0522e-004
14,234	99,481	-190,52	1,3338e-004
11,881	99,376	-192,41	1,4979e-004
12,997	99,424	-194,27	1,519e-004
14,195	99,479	-83,223	-5,3474e-004
11,771	99,372	-81,771	-5,4293e-004
11,759	99,371	-79,55	-5,6189e-004
14,005	99,47	-185,63	1,1574e-004
11,741	99,371	-189,99	1,4148e-004
11,61	99,365	-187,15	1,311e-004
14,182	99,479	-88,436	-4,9144e-004
11,782	99,372	-87,167	-4,9753e-004
11,85	99,375	-84,569	-5,1939e-004
13,835	99,462	-180,68	9,6305e-005
11,521	99,362	-184,67	1,2167e-004
11,466	99,36	-182,39	1,1255e-004
14,061	99,473	-93,316	-4,5148e-004
11,663	99,367	-92,019	-4,5739e-004
11,691	99,369	-89,582	-4,7739e-004
13,673	99,454	-175,73	7,5499e-005
11,385	99,357	-179,92	1,024e-004
11,346	99,355	-177,47	9,187e-005
13,97	99,468	-98,253	-4,1195e-004
11,608	99,365	-96,948	-4,1749e-004
11,633	99,366	-94,484	-4,373e-004
13,538	99,448	-170,77	5,324e-005
11,266	99,352	-174,99	8,1055e-005
11,244	99,351	-172,48	6,958e-005
13,835	99,462	-103,23	-3,7281e-004
11,547	99,363	-101,67	-3,8006e-004
11,546	99,363	-99,421	-3,9773e-004
13,455	99,444	-165,77	2,9372e-005
11,19	99,349	-170,	5,8004e-005
11,138	99,347	-167,49	4,6008e-005
13,683	99,455	-108,25	-3,3425e-004
11,393	99,357	-106,82	-3,3996e-004
11,474	99,36	-104,17	-3,6044e-004
13,325	99,438	-160,79	4,4846e-006
11,109	99,346	-164,98	3,359e-005
11,072	99,345	-162,45	2,0765e-005
13,539	99,448	-113,21	-2,9707e-004
11,27	99,352	-111,83	-3,0193e-004
11,313	99,354	-109,33	-3,2077e-004
13,172	99,431	-155,85	-2,1346e-005
10,97	99,341	-159,99	8,1853e-006
10,929	99,339	-157,88	-3,0093e-006
13,415	99,442	-118,09	-2,6139e-004
11,185	99,349	-116,76	-2,6554e-004
11,205	99,35	-114,28	-2,8372e-004
13,105	99,428	-150,83	-4,9161e-005
10,879	99,337	-155,4	-1,6361e-005
10,848	99,336	-152,44	-3,2859e-005
13,278	99,436	-123,	-2,2636e-004
11,11	99,346	-121,48	-2,3153e-004
11,126	99,347	-119,2	-2,4786e-004
12,876	99,418	-145,34	-8,0463e-005
10,832	99,336	-149,89	-4,7413e-005
10,791	99,334	-147,52	-6,1226e-005
13,348	99,439	-128,28	-1,9039e-004
10,983	99,341	-126,64	-1,9531e-004
11,033	99,343	-123,95	-2,1402e-004
13,075	99,427	-139,53	-1,1652e-004
10,577	99,326	-144,58	-7,8215e-005
10,238	99,314	-142,32	-9,1149e-005
10,687	99,33	-140,26	-1,0512e-004
13,492	99,446	-133,88	-1,5382e-004
11,14	99,347	-132,03	-1,5931e-004
11,13	99,347	-129,45	-1,7657e-004
11,101	99,346	-137,39	-1,2435e-004
11,137	99,347	-134,82	-1,4101e-004
9,9086	99,303	-247,33	2,6941e-004
11,868	99,376	-246,53	2,6125e-004
12,467	99,401	-12,933	-1,201e-003
10,356	99,318	-13,66	-1,194e-003
12,886	99,419	-30,498	-1,0182e-003
12,93	99,421	-25,905	-1,0645e-003
10,761	99,333	-29,186	-1,0311e-003
10,765	99,333	-26,744	-1,0559e-003
10,864	99,337	-33,8	-9,8494e-004
10,755	99,333	-31,518	-1,0077e-003
12,877	99,418	-34,723	-9,7632e-004
13,023	99,425	-21,339	-1,1114e-003
10,802	99,334	-24,483	-1,079e-003
10,934	99,339	-22,24	-1,1022e-003
13,357	99,44	-16,94	-1,1576e-003
10,99	99,341	-19,935	-1,1264e-003
11,247	99,351	-17,667	-1,1503e-003
11,526	99,362	-15,574	-1,1727e-003
9,0968	99,277	-243,22	2,6984e-004
10,806	99,335	-244,57	2,6449e-004
9,5519	99,291	-238,04	2,6386e-004
11,056	99,344	-242,43	2,6201e-004
11,378	99,356	-239,78	2,5848e-004
9,1811	99,279	-232,59	2,5875e-004
11,583	99,364	-236,73	2,5461e-004
10,712	99,331	-232,2	2,5264e-004
8,5116	99,259	-228,27	2,5461e-004
10,136	99,311	-229,8	2,5148e-004
8,3959	99,256	-224,05	2,477e-004
10,042	99,307	-227,88	2,4879e-004
10,155	99,311	-225,61	2,4466e-004
8,8226	99,268	-219,21	2,37e-004
10,149	99,311	-221,27	2,3669e-004
10,133	99,311	-223,31	2,4055e-004
8,8562	99,269	-214,13	2,2553e-004
10,597	99,327	-218,72	2,2985e-004
10,532	99,325	-215,18	2,2226e-004
8,923	99,271	-208,96	2,1226e-004
10,117	99,31	-212,66	2,1774e-004
10,062	99,308	-210,92	2,136e-004
9,2463	99,281	-204,04	1,9734e-004
10,544	99,325	-208,27	2,0489e-004
8,693	99,264	-199,29	1,8419e-004
10,211	99,313	-200,29	1,8257e-004
8,8428	99,269	-194,36	1,6703e-004
9,8157	99,3	-197,84	1,7595e-004
9,9591	99,305	-196,22	1,7002e-004
9,2564	99,282	-189,04	1,4628e-004
10,504	99,324	-193,75	1,5958e-004
9,0705	99,276	-183,91	1,2653e-004
8,977	99,273	-179,18	1,0677e-004
8,9164	99,271	-174,22	8,4681e-005
8,843	99,269	-169,21	6,1081e-005
8,7545	99,266	-164,18	3,6157e-005
8,6766	99,264	-159,54	1,2045e-005
8,6048	99,262	-154,47	-1,5667e-005
8,5324	99,26	-149,13	-4,6156e-005
8,1517	99,249	-144,5	-7,3169e-005
8,2621	99,252	-140,18	-1,002e-004
8,748	99,266	-135,54	-1,3082e-004
8,7744	99,267	-130,38	-1,6511e-004
8,8145	99,268	-125,11	-2,0135e-004
8,8801	99,27	-120,15	-2,366e-004
8,9154	99,271	-115,38	-2,7132e-004
8,9786	99,273	-110,4	-3,0855e-004
9,1037	99,277	-105,25	-3,4806e-004
9,1847	99,279	-100,36	-3,8647e-004
9,2093	99,28	-95,651	-4,2421e-004
9,2626	99,282	-90,75	-4,643e-004
9,3584	99,285	-85,715	-5,064e-004
9,4134	99,287	-80,895	-5,4752e-004
9,456	99,288	-76,155	-5,8864e-004
9,6	99,293	-70,686	-6,371e-004
9,0259	99,274	-65,697	-6,8165e-004
10,573	99,326	-65,296	-6,8633e-004
8,3659	99,255	-61,521	-7,1956e-004
9,9105	99,303	-63,257	-7,0438e-004
9,0061	99,274	-56,519	-7,6607e-004
10,188	99,312	-58,844	-7,4506e-004
9,9134	99,303	-61,12	-7,2395e-004
9,295	99,283	-51,321	-8,1502e-004
10,904	99,338	-52,564	-8,0396e-004
10,825	99,335	-55,978	-7,7202e-004
8,8308	99,268	-46,794	-8,5803e-004
10,631	99,328	-48,193	-8,4515e-004
10,556	99,325	-50,231	-8,2577e-004
9,1998	99,28	-42,205	-9,0235e-004
10,477	99,323	-43,96	-8,8559e-004
10,515	99,324	-45,999	-8,6603e-004
9,2659	99,282	-37,29	-9,5043e-004
11,279	99,352	-38,213	-9,4155e-004
10,962	99,34	-41,565	-9,0889e-004
8,738	99,266	-32,488	-9,9823e-004
10,86	99,337	-35,693	-9,6621e-004
8,6328	99,263	-27,764	-1,0461e-003
8,769	99,267	-23,079	-1,0943e-003
9,1581	99,278	-18,568	-1,1417e-003
13,087	99,428	-241,12	2,5227e-004
11,779	99,372	-227,14	2,4084e-004
12,277	99,393	-45,358	-8,7301e-004
11,907	99,377	-222,82	2,3281e-004
12,239	99,391	-49,435	-8,3429e-004
11,738	99,37	-211,97	2,0983e-004
11,732	99,37	-60,58	-7,3028e-004
11,476	99,36	-197,22	1,6791e-004
-20,319	99,84	-232,97	5,9642e-005
-18,233	99,703	-237,39	9,0428e-005
-17,681	99,669	-234,76	9,434e-005
-18,927	99,747	-233,65	7,7677e-005
-20,538	99,856	-42,016	-1,0624e-003
-19,014	99,753	-38,27	-1,0854e-003
-18,114	99,696	-41,102	-1,051e-003
-20,201	99,832	-228,17	5,4487e-005
-19,117	99,759	-231,23	7,2246e-005
-20,377	99,844	-46,829	-1,0161e-003
-18,033	99,691	-43,455	-1,0281e-003
-18,23	99,703	-45,975	-1,0061e-003
-19,87	99,809	-223,38	5,0711e-005
-17,404	99,652	-227,74	8,8271e-005
-17,669	99,668	-224,89	8,0388e-005
-18,809	99,739	-228,85	7,2668e-005
-20,216	99,833	-51,758	-9,6935e-004
-18,15	99,698	-48,436	-9,8242e-004
-17,802	99,676	-51,117	-9,5461e-004
-19,779	99,803	-218,51	4,2533e-005
-17,646	99,667	-222,48	7,6397e-005
-17,504	99,658	-219,97	7,3334e-005
-20,056	99,822	-56,693	-9,2311e-004
-17,722	99,671	-53,585	-9,312e-004
-17,98	99,687	-55,98	-9,1154e-004
-19,63	99,793	-213,5	3,3404e-005
-17,436	99,654	-217,51	6,913e-005
-17,217	99,641	-214,94	6,6164e-005
-19,897	99,811	-61,627	-8,775e-004
-17,9	99,682	-58,448	-8,8846e-004
-17,748	99,673	-60,772	-8,6619e-004
-19,368	99,776	-208,41	2,4013e-005
-17,136	99,637	-212,39	6,1184e-005
-17,01	99,629	-209,85	5,6405e-005
-20,036	99,821	-66,731	-8,3371e-004
-17,669	99,668	-63,238	-8,4342e-004
-17,248	99,643	-65,637	-8,1833e-004
-19,235	99,767	-203,55	1,224e-005
-16,829	99,619	-207,3	5,1853e-005
-16,762	99,615	-204,87	4,5924e-005
-19,81	99,805	-71,644	-7,8901e-004
-17,466	99,656	-68,275	-7,9703e-004
-17,371	99,65	-70,912	-7,7309e-004
-19,39	99,777	-198,46	-4,9926e-006
-16,809	99,618	-202,55	3,8613e-005
-16,709	99,612	-200,33	3,3106e-005
-19,506	99,785	-76,594	-7,4397e-004
-16,927	99,624	-73,187	-7,4936e-004
-16,794	99,617	-75,807	-7,2562e-004
-19,42	99,779	-193,21	-2,2637e-005
-16,817	99,618	-197,57	2,307e-005
-16,914	99,624	-194,77	1,2655e-005
-19,542	99,787	-81,752	-7,0112e-004
-16,934	99,625	-78,482	-7,041e-004
-16,836	99,619	-80,944	-6,8243e-004
-19,171	99,763	-188,58	-3,6187e-005
-16,836	99,619	-192,29	4,9839e-006
-16,766	99,615	-189,83	-3,0451e-006
-19,353	99,775	-86,71	-6,5861e-004
-16,732	99,613	-83,426	-6,6073e-004
-16,64	99,608	-85,925	-6,392e-004
-18,947	99,748	-183,97	-5,1157e-005
-16,594	99,605	-187,67	-9,048e-006
-16,523	99,601	-185,31	-1,7331e-005
-19,195	99,764	-91,66	-6,1719e-004
-16,555	99,603	-88,402	-6,1809e-004
-16,478	99,599	-90,891	-5,9718e-004
-18,889	99,744	-178,69	-7,2017e-005
-16,471	99,598	-182,85	-2,6555e-005
-16,434	99,596	-180,31	-3,6538e-005
-18,949	99,748	-96,964	-5,7296e-004
-16,405	99,595	-93,364	-5,7659e-004
-16,322	99,59	-95,824	-5,5626e-004
-18,802	99,739	-173,21	-9,49e-005
-16,428	99,596	-177,49	-4,8481e-005
-16,365	99,592	-174,98	-5,876e-005
-18,716	99,733	-102,27	-5,2972e-004
-16,15	99,581	-98,655	-5,3233e-004
-16,215	99,584	-100,76	-5,1659e-004
-18,684	99,731	-168,05	-1,1742e-004
-16,285	99,588	-172,32	-6,9872e-005
-16,224	99,585	-169,83	-8,0761e-005
-18,596	99,726	-107,24	-4,9115e-004
-16,153	99,581	-103,24	-4,9694e-004
-16,096	99,578	-105,71	-4,7755e-004
-18,617	99,727	-163,08	-1,4087e-004
-16,187	99,583	-167,34	-9,2254e-005
-16,134	99,58	-164,88	-1,0362e-004
-18,481	99,718	-112,21	-4,5349e-004
-16,037	99,574	-108,19	-4,5831e-004
-15,77	99,56	-111,05	-4,3447e-004
-18,557	99,723	-158,15	-1,6545e-004
-16,103	99,578	-162,42	-1,1571e-004
-16,046	99,575	-159,99	-1,2751e-004
-18,37	99,711	-117,17	-4,1684e-004
-15,714	99,557	-113,54	-4,1574e-004
-16,383	99,593	-115,94	-4,0516e-004
-18,495	99,719	-153,22	-1,9124e-004
-16,015	99,573	-157,53	-1,4016e-004
-15,955	99,57	-155,06	-1,5277e-004
-18,262	99,705	-122,13	-3,8117e-004
-16,328	99,59	-118,42	-3,8697e-004
-15,758	99,559	-120,66	-3,6539e-004
-18,457	99,717	-148,21	-2,1888e-004
-15,924	99,568	-152,59	-1,6606e-004
-16,037	99,574	-149,88	-1,8252e-004
-18,288	99,706	-127,25	-3,4679e-004
-15,704	99,556	-123,14	-3,4761e-004
-15,641	99,553	-125,65	-3,2976e-004
-18,346	99,71	-143,07	-2,4764e-004
-16,029	99,574	-147,35	-1,9707e-004
-16,017	99,573	-144,69	-2,125e-004
-18,379	99,712	-132,52	-3,133e-004
-15,721	99,557	-128,29	-3,1281e-004
-15,517	99,546	-131,23	-2,9118e-004
-18,316	99,708	-137,81	-2,7923e-004
-15,914	99,568	-142,1	-2,2697e-004
-15,875	99,565	-139,43	-2,4285e-004
-15,527	99,547	-133,86	-2,7424e-004
-15,948	99,569	-136,76	-2,6024e-004
-8,2351	99,251	-255,29	2,1655e-004
-4,9897	99,178	-253,46	2,4682e-004
-7,1618	99,223	-252,89	2,2721e-004
-12,928	99,421	-255,5	1,6404e-004
-9,4157	99,287	-252,79	2,0392e-004
-12,013	99,382	-253,29	1,7469e-004
-16,528	99,602	-253,97	1,2037e-004
-14,452	99,492	-253,59	1,4564e-004
-14,425	99,49	-5,1799	-1,3928e-003
-17,443	99,655	-6,7689	-1,3954e-003
-9,6879	99,296	-5,6203	-1,3569e-003
-15,389	99,54	-7,0989	-1,3775e-003
-11,797	99,373	-8,2649	-1,34e-003
-6,2579	99,202	-8,4535	-1,303e-003
-9,1142	99,277	-8,3752	-1,3212e-003
-17,012	99,629	-245,97	1,1205e-004
-16,552	99,603	-241,55	1,1481e-004
-14,702	99,504	-245,29	1,3994e-004
-14,163	99,478	-242,83	1,4481e-004
-17,473	99,657	-250,19	1,0807e-004
-15,397	99,54	-249,81	1,3345e-004
-14,946	99,517	-247,55	1,3811e-004
-15,613	99,551	-251,76	1,3134e-004
-4,1886	99,165	-249,46	2,5219e-004
-6,1706	99,2	-250,96	2,3609e-004
-4,9451	99,177	-244,67	2,4376e-004
-6,3608	99,204	-248,9	2,3376e-004
-6,3623	99,204	-246,48	2,3249e-004
-5,0717	99,179	-239,67	2,389e-004
-8,5346	99,26	-241,94	2,0813e-004
-6,9284	99,217	-243,74	2,2552e-004
-7,437	99,23	-239,89	2,1751e-004
-4,5231	99,17	-235,31	2,3869e-004
-6,9976	99,219	-237,62	2,1958e-004
-6,4123	99,206	-235,99	2,2329e-004
-4,4139	99,169	-230,76	2,336e-004
-6,3032	99,203	-233,89	2,2172e-004
-6,8984	99,217	-231,81	2,1351e-004
-4,4139	99,169	-225,85	2,2579e-004
-6,8984	99,217	-229,36	2,0992e-004
-6,6858	99,212	-226,74	2,078e-004
-4,4139	99,169	-220,94	2,166e-004
-6,6858	99,212	-224,28	2,0347e-004
-6,7187	99,212	-222,04	1,9903e-004
-4,4139	99,169	-216,03	2,0608e-004
-6,7187	99,212	-219,58	1,9404e-004
-7,1087	99,222	-217,72	1,8642e-004
-4,4139	99,169	-211,12	1,9414e-004
-7,1087	99,222	-215,27	1,8094e-004
-7,0191	99,219	-212,44	1,7493e-004
-4,4139	99,169	-206,21	1,8065e-004
-7,0191	99,219	-209,98	1,6869e-004
-6,9621	99,218	-207,41	1,6218e-004
-4,4139	99,169	-201,3	1,6586e-004
-6,9621	99,218	-204,95	1,5512e-004
-6,9281	99,217	-202,49	1,4805e-004
-4,4139	99,169	-196,39	1,4955e-004
-6,9281	99,217	-200,03	1,4031e-004
-6,9395	99,218	-197,79	1,3279e-004
-4,4139	99,169	-191,48	1,3171e-004
-6,9395	99,218	-195,33	1,2442e-004
-6,8747	99,216	-192,74	1,1569e-004
-4,4139	99,169	-186,57	1,1272e-004
-6,8747	99,216	-190,28	1,0649e-004
-6,8202	99,215	-187,9	9,7858e-005
-4,4139	99,169	-181,66	9,2312e-005
-6,8202	99,215	-185,44	8,8001e-005
-6,8115	99,215	-182,92	7,7737e-005
-4,4139	99,169	-176,75	7,0675e-005
-6,8115	99,215	-180,46	6,73e-005
-6,7951	99,214	-178,07	5,6874e-005
-4,4139	99,169	-171,84	4,7757e-005
-6,7951	99,214	-175,61	4,5824e-005
-6,7596	99,213	-173,14	3,4663e-005
-4,4139	99,169	-166,93	2,356e-005
-6,7596	99,213	-170,69	2,3003e-005
-6,7256	99,213	-168,21	1,1183e-005
-4,4139	99,169	-162,02	-1,792e-006
-6,7256	99,213	-165,75	-1,1868e-006
-6,7292	99,213	-163,44	-1,3034e-005
-4,4139	99,169	-157,11	-2,8348e-005
-6,7292	99,213	-160,99	-2,5965e-005
-6,6786	99,211	-158,36	-3,9627e-005
-4,4139	99,169	-152,2	-5,6121e-005
-6,6786	99,211	-155,91	-5,3149e-005
-6,6767	99,211	-153,33	-6,7648e-005
-4,4139	99,169	-147,29	-8,5107e-005
-6,6767	99,211	-150,88	-8,1782e-005
-6,6409	99,211	-148,39	-9,6115e-005
-4,4139	99,169	-142,38	-1,1537e-004
-6,6409	99,211	-145,94	-1,1084e-004
-6,6896	99,212	-143,37	-1,2699e-004
-4,4139	99,169	-137,47	-1,4671e-004
-6,6896	99,212	-140,91	-1,4232e-004
-6,7064	99,212	-138,71	-1,5647e-004
-4,4139	99,169	-132,56	-1,7914e-004
-6,7064	99,212	-136,25	-1,7236e-004
-6,1358	99,2	-133,87	-1,833e-004
-4,4139	99,169	-127,65	-2,1269e-004
-6,1358	99,2	-131,42	-1,9984e-004
-6,4539	99,206	-129,16	-2,1767e-004
-4,4139	99,169	-122,74	-2,473e-004
-6,4539	99,206	-126,71	-2,3462e-004
-6,5007	99,207	-124,31	-2,5184e-004
-4,4139	99,169	-117,83	-2,8284e-004
-6,5007	99,207	-121,85	-2,6929e-004
-6,8765	99,216	-118,88	-2,9366e-004
-4,4139	99,169	-112,92	-3,1936e-004
-6,8765	99,216	-116,43	-3,1162e-004
-6,282	99,203	-114,02	-3,2469e-004
-4,4139	99,169	-108,01	-3,5678e-004
-6,282	99,203	-111,57	-3,4319e-004
-6,6233	99,21	-109,38	-3,6243e-004
-4,4139	99,169	-103,1	-3,9512e-004
-6,6233	99,21	-106,93	-3,8128e-004
-6,6781	99,211	-104,4	-4,014e-004
-4,4139	99,169	-98,195	-4,3434e-004
-6,6781	99,211	-101,94	-4,2067e-004
-6,7096	99,212	-99,678	-4,3896e-004
-4,4139	99,169	-93,285	-4,7445e-004
-6,7096	99,212	-97,223	-4,5863e-004
-6,725	99,213	-94,864	-4,7795e-004
-4,4139	99,169	-88,376	-5,154e-004
-6,725	99,213	-92,409	-4,981e-004
-6,7714	99,214	-89,932	-5,1899e-004
-4,4139	99,169	-83,466	-5,572e-004
-6,7714	99,214	-87,477	-5,3955e-004
-6,8951	99,216	-84,586	-5,6494e-004
-4,4139	99,169	-78,556	-5,9986e-004
-6,8951	99,216	-82,131	-5,8597e-004
-6,7551	99,213	-79,557	-6,0722e-004
-4,4139	99,169	-73,646	-6,433e-004
-6,7551	99,213	-77,102	-6,2868e-004
-6,8299	99,215	-74,52	-6,5196e-004
-4,4139	99,169	-68,737	-6,8752e-004
-6,8299	99,215	-72,065	-6,7384e-004
-6,8836	99,216	-69,489	-6,9735e-004
-4,4139	99,169	-63,827	-7,3251e-004
-6,8836	99,216	-67,034	-7,1954e-004
-6,4944	99,207	-64,77	-7,3746e-004
-4,5968	99,171	-59,1	-7,7741e-004
-6,4944	99,207	-62,316	-7,6003e-004
-6,5177	99,208	-60,08	-7,8085e-004
-4,5968	99,171	-54,19	-8,2359e-004
-6,7006	99,212	-57,808	-8,0332e-004
-7,2078	99,224	-55,245	-8,3085e-004
-4,5964	99,171	-48,922	-8,7388e-004
-7,0249	99,22	-52,608	-8,5449e-004
-6,8342	99,215	-49,979	-8,7816e-004
-4,8097	99,175	-43,8	-9,2477e-004
-7,0167	99,219	-47,348	-9,0462e-004
-7,3406	99,227	-44,69	-9,3249e-004
-4,8457	99,175	-38,847	-9,736e-004
-7,3714	99,228	-42,199	-9,5693e-004
-7,1411	99,222	-39,531	-9,8146e-004
-4,8517	99,176	-33,931	-1,0227e-003
-7,1462	99,223	-37,071	-1,0058e-003
-7,1238	99,222	-34,735	-1,0289e-003
-4,8527	99,176	-29,02	-1,0725e-003
-7,1246	99,222	-32,279	-1,0535e-003
-7,1799	99,223	-30,057	-1,0763e-003
-4,9477	99,177	-24,067	-1,1243e-003
-7,18	99,223	-27,602	-1,1014e-003
-7,1569	99,223	-25,217	-1,1258e-003
-5,0521	99,179	-19,161	-1,1769e-003
-7,2518	99,225	-22,72	-1,1525e-003
-7,2117	99,224	-20,336	-1,1774e-003
-5,2864	99,183	-13,965	-1,2349e-003
-7,2212	99,224	-17,928	-1,2032e-003
-6,9558	99,218	-15,821	-1,2243e-003
-8,3677	99,255	-11,098	-1,2855e-003
-7,1806	99,223	-13,033	-1,2565e-003
-17,717	99,671	-11,142	-1,3491e-003
-14,816	99,51	-9,8539	-1,3427e-003
-17,354	99,649	-15,905	-1,2957e-003
-14,127	99,476	-12,308	-1,311e-003
-15,049	99,522	-14,994	-1,2886e-003
-17,847	99,679	-20,619	-1,2503e-003
-15,375	99,539	-17,302	-1,2665e-003
-15,598	99,551	-19,805	-1,2419e-003
-18,068	99,693	-25,263	-1,205e-003
-15,765	99,56	-22,212	-1,2183e-003
-15,885	99,566	-24,536	-1,1956e-003
-18,123	99,696	-30,	-1,1584e-003
-15,94	99,569	-26,773	-1,1734e-003
-15,997	99,572	-28,934	-1,1523e-003
-17,765	99,674	-34,689	-1,1098e-003
-15,997	99,572	-31,434	-1,1276e-003
-15,898	99,567	-33,53	-1,1062e-003
