X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
-14,426	99,491	-40,685	-8,8197e-004
-14,093	99,474	-44,417	-8,5134e-004
-15,655	99,554	-50,263	-8,1718e-004
-14,291	99,484	-46,936	-8,3345e-004
-14,295	99,484	-48,744	-8,1985e-004
-15,179	99,529	-226,84	2,9316e-005
-12,148	99,387	-230,05	6,1267e-005
-13,286	99,437	-231,85	5,2899e-005
-13,509	99,447	-228,	4,6376e-005
-16,319	99,59	-230,8	2,3299e-005
-15,302	99,535	-221,48	2,0626e-005
-13,775	99,459	-225,15	4,0194e-005
-13,494	99,446	-222,79	3,9408e-005
-15,565	99,549	-55,339	-7,7901e-004
-12,472	99,401	-53,304	-7,7415e-004
-13,947	99,467	-51,426	-7,9753e-004
-13,734	99,457	-54,913	-7,7023e-004
-14,94	99,516	-216,4	1,5666e-005
-12,482	99,401	-217,97	4,1002e-005
-13,352	99,44	-220,28	3,6904e-005
-15,672	99,555	-60,059	-7,4527e-004
-13,992	99,469	-57,308	-7,5425e-004
-13,993	99,469	-59,231	-7,4018e-004
-14,595	99,499	-211,29	9,2645e-006
-12,262	99,392	-215,39	3,8464e-005
-12,173	99,388	-212,56	3,392e-005
-15,098	99,524	-64,783	-7,074e-004
-13,841	99,462	-61,556	-7,2225e-004
-13,841	99,462	-63,326	-7,0943e-004
-14,581	99,498	-69,819	-6,6809e-004
-12,015	99,382	-67,484	-6,6751e-004
-13,419	99,443	-65,726	-6,8938e-004
-14,402	99,489	-206,31	5,3311e-007
-12,047	99,383	-210,02	2,9888e-005
-11,99	99,381	-207,45	2,4915e-005
-14,235	99,481	-201,66	-8,8098e-006
-11,923	99,378	-205,01	2,0039e-005
-11,889	99,377	-202,55	1,4451e-005
-14,354	99,487	-75,075	-6,2979e-004
-11,866	99,376	-72,697	-6,2949e-004
-11,92	99,378	-70,121	-6,4806e-004
-14,232	99,481	-196,64	-2,1591e-005
-11,789	99,372	-200,33	9,8498e-006
-11,8	99,373	-198,08	3,9556e-006
-14,123	99,476	-80,156	-5,9331e-004
-11,659	99,367	-77,898	-5,9181e-004
-11,734	99,37	-75,316	-6,1025e-004
-14,258	99,482	-191,38	-3,6441e-005
-11,897	99,377	-195,29	-4,3896e-006
-11,832	99,374	-192,69	-1,1093e-005
-13,933	99,467	-85,118	-5,5858e-004
-11,7	99,369	-82,935	-5,5766e-004
-11,561	99,363	-80,36	-5,7422e-004
-14,117	99,475	-186,56	-4,9665e-005
-11,762	99,371	-190,23	-1,7696e-005
-11,707	99,369	-187,84	-2,4496e-005
-13,764	99,459	-90,106	-5,2443e-004
-11,485	99,36	-88,325	-5,2003e-004
-11,609	99,365	-85,434	-5,402e-004
-14,009	99,47	-181,66	-6,449e-005
-11,636	99,366	-185,48	-3,1284e-005
-11,628	99,366	-182,96	-3,9427e-005
-13,604	99,451	-95,055	-4,9126e-004
-11,361	99,356	-93,291	-4,8659e-004
-11,408	99,357	-90,815	-5,031e-004
-13,909	99,466	-176,6	-8,0926e-005
-11,59	99,365	-180,42	-4,7608e-005
-11,574	99,364	-178,02	-5,5764e-005
-13,586	99,45	-99,617	-4,622e-004
-11,264	99,352	-98,11	-4,5492e-004
-11,279	99,352	-95,751	-4,7012e-004
-13,786	99,46	-171,6	-9,8012e-005
-11,512	99,361	-175,51	-6,4172e-005
-11,476	99,36	-173,04	-7,2936e-005
-13,593	99,451	-104,19	-4,3385e-004
-11,297	99,353	-102,48	-4,2766e-004
-11,328	99,354	-100,21	-4,4206e-004
-13,672	99,454	-166,67	-1,1595e-004
-11,416	99,358	-170,56	-8,1744e-005
-11,382	99,356	-168,08	-9,1055e-005
-13,268	99,436	-109,52	-3,9909e-004
-11,184	99,349	-107,48	-3,9603e-004
-11,239	99,351	-104,95	-4,1192e-004
-13,561	99,449	-161,79	-1,3467e-004
-11,328	99,354	-165,63	-1,0033e-004
-11,332	99,354	-163,31	-1,0972e-004
-13,671	99,454	-114,78	-3,7111e-004
-11,17	99,348	-114,93	-3,514e-004
-10,576	99,326	-112,53	-3,6125e-004
-10,917	99,339	-110,34	-3,7679e-004
-13,443	99,444	-156,9	-1,5434e-004
-11,274	99,352	-160,89	-1,193e-004
-11,223	99,35	-158,26	-1,3006e-004
-13,77	99,459	-119,43	-3,4519e-004
-11,84	99,375	-117,33	-3,4241e-004
-13,496	99,446	-151,73	-1,7769e-004
-11,163	99,348	-155,8	-1,4031e-004
-11,161	99,348	-153,22	-1,5177e-004
-13,136	99,43	-124,18	-3,1362e-004
-10,894	99,338	-122,54	-3,0561e-004
-11,269	99,352	-119,57	-3,2526e-004
-13,596	99,451	-146,37	-2,0333e-004
-11,274	99,352	-150,52	-1,65e-004
-11,238	99,351	-148,03	-1,7628e-004
-12,869	99,418	-129,63	-2,8186e-004
-10,783	99,334	-127,45	-2,7758e-004
-10,83	99,335	-125,05	-2,9113e-004
-13,546	99,448	-141,05	-2,286e-004
-11,226	99,35	-145,38	-1,8881e-004
-11,275	99,352	-142,81	-2,0165e-004
-13,086	99,428	-135,47	-2,5292e-004
-10,832	99,336	-135,03	-2,375e-004
-10,261	99,315	-132,65	-2,4567e-004
-10,579	99,326	-130,39	-2,601e-004
-11,236	99,351	-140,14	-2,1457e-004
-11,253	99,351	-137,93	-2,2581e-004
-10,94	99,34	-250,89	8,6456e-005
-10,489	99,323	-248,63	8,9834e-005
-8,344	99,254	-247,97	1,0756e-004
-13,086	99,428	-249,13	6,6588e-005
-10,037	99,307	-12,954	-1,0836e-003
-12,146	99,387	-13,705	-1,088e-003
-12,096	99,385	-244,41	7,382e-005
-10,491	99,323	-246,21	8,8933e-005
-9,9514	99,304	-243,75	9,2383e-005
-10,46	99,322	-239,89	8,5565e-005
-12,21	99,39	-239,68	6,9766e-005
-8,7773	99,267	-236,2	9,669e-005
-11,113	99,346	-237,63	7,8022e-005
-10,51	99,324	-235,92	8,1855e-005
-8,7872	99,267	-232,49	9,2997e-005
-9,9253	99,303	-234,29	8,5322e-005
-9,1698	99,279	-227,79	8,4318e-005
-10,52	99,324	-232,21	7,8102e-005
-10,744	99,332	-228,36	7,1678e-005
-8,9902	99,273	-222,92	7,9045e-005
-10,531	99,325	-225,74	7,013e-005
-10,25	99,315	-223,38	6,9182e-005
-9,4129	99,287	-218,82	6,9085e-005
-10,283	99,316	-221,13	6,5502e-005
-9,7132	99,296	-214,13	5,822e-005
-10,673	99,33	-219,27	5,9156e-005
-9,5667	99,292	-208,73	4,85e-005
-9,4757	99,289	-203,69	3,7788e-005
-9,4532	99,288	-198,97	2,6183e-005
-9,3997	99,286	-194,14	1,3454e-005
-9,2805	99,282	-189,16	-2,6263e-007
-9,2174	99,28	-184,25	-1,5332e-005
-9,1923	99,28	-179,32	-3,1745e-005
-9,1403	99,278	-174,46	-4,8757e-005
-9,0707	99,276	-169,51	-6,6974e-005
-9,0404	99,275	-164,72	-8,5809e-005
-8,9935	99,273	-159,79	-1,0605e-004
-8,9409	99,272	-154,59	-1,2842e-004
-8,9032	99,271	-149,52	-1,5132e-004
-8,9161	99,271	-144,47	-1,7556e-004
-8,9817	99,273	-139,69	-1,9975e-004
-8,4279	99,257	-135,11	-2,1945e-004
-8,1754	99,249	-130,47	-2,4233e-004
-8,5403	99,26	-125,81	-2,7038e-004
-8,9629	99,272	-120,45	-3,0361e-004
-8,7442	99,266	-115,07	-3,3333e-004
-8,491	99,258	-110,48	-3,5908e-004
-8,887	99,27	-105,76	-3,9058e-004
-8,9734	99,273	-100,97	-4,211e-004
-9,0202	99,274	-96,346	-4,5093e-004
-9,082	99,276	-91,51	-4,8286e-004
-9,2522	99,281	-86,143	-5,1973e-004
-9,2358	99,281	-80,677	-5,5685e-004
-9,1706	99,279	-75,52	-5,9228e-004
-9,2991	99,283	-70,362	-6,2962e-004
-8,9637	99,272	-65,523	-6,6248e-004
-10,757	99,333	-66,028	-6,699e-004
-8,5978	99,261	-61,024	-6,9326e-004
-10,368	99,319	-61,994	-6,9677e-004
-10,368	99,319	-63,764	-6,8386e-004
-9,1283	99,278	-56,226	-7,3196e-004
-10,391	99,32	-57,835	-7,2756e-004
-10,391	99,32	-59,759	-7,1335e-004
-9,4447	99,288	-51,034	-7,7283e-004
-11,111	99,346	-51,785	-7,7713e-004
-10,898	99,338	-55,272	-7,4971e-004
-9,5778	99,292	-45,748	-8,1393e-004
-10,916	99,339	-47,349	-8,0954e-004
-10,921	99,339	-49,157	-7,9583e-004
-9,6714	99,295	-40,422	-8,5571e-004
-11,572	99,364	-40,96	-8,6255e-004
-11,24	99,351	-44,691	-8,3179e-004
-9,4188	99,287	-35,419	-8,9364e-004
-11,557	99,363	-36,157	-8,9996e-004
-11,342	99,355	-38,292	-8,8196e-004
-9,4515	99,288	-30,861	-9,3022e-004
-11,634	99,366	-31,726	-9,355e-004
-11,534	99,362	-33,822	-9,1825e-004
-9,4837	99,289	-26,254	-9,6784e-004
-11,632	99,366	-27,342	-9,7077e-004
-11,689	99,369	-29,503	-9,5363e-004
-9,4205	99,287	-21,486	-1,0071e-003
-11,488	99,361	-22,634	-1,0086e-003
-11,609	99,365	-24,958	-9,9009e-004
-9,1151	99,277	-16,996	-1,0437e-003
-11,225	99,35	-17,747	-1,0483e-003
-11,448	99,359	-20,25	-1,0283e-003
-10,96	99,34	-15,64	-1,065e-003
-13,292	99,437	-18,894	-1,0498e-003
-13,635	99,453	-23,722	-1,0117e-003
-13,814	99,461	-28,207	-9,7633e-004
-13,772	99,459	-32,464	-9,4214e-004
-13,457	99,444	-36,694	-9,07e-004
-12,26	99,392	-235,71	6,6071e-005
-12,582	99,406	-48,099	-8,1397e-004
-11,824	99,374	-223,95	5,6229e-005
-12,16	99,388	-58,805	-7,3146e-004
-12,161	99,388	-62,499	-7,0446e-004
20,326	99,841	-287,25	8,1721e-005
18,361	99,711	-282,82	9,6372e-005
17,507	99,659	-285,15	9,7011e-005
20,545	99,856	-478,01	-9,0231e-004
19,405	99,778	-481,7	-9,3079e-004
18,229	99,703	-479,42	-9,1111e-004
20,203	99,832	-292,02	7,4777e-005
17,693	99,67	-287,54	9,2785e-005
17,795	99,676	-290,33	8,8071e-005
20,379	99,844	-473,21	-8,6406e-004
18,143	99,697	-477,08	-8,9221e-004
18,21	99,701	-474,14	-8,6883e-004
19,872	99,81	-296,81	6,7691e-005
17,486	99,657	-292,71	8,538e-005
17,744	99,673	-295,27	7,9729e-005
20,218	99,833	-468,28	-8,2529e-004
18,13	99,696	-471,69	-8,4927e-004
18,09	99,694	-469,15	-8,2924e-004
19,781	99,803	-301,68	5,8362e-005
17,721	99,671	-297,68	7,527e-005
17,306	99,647	-300,07	7,2273e-005
20,058	99,822	-463,35	-7,8695e-004
18,01	99,689	-466,68	-8,0984e-004
17,644	99,667	-463,98	-7,8834e-004
19,632	99,793	-306,68	4,7912e-005
17,238	99,643	-302,53	6,7387e-005
17,503	99,658	-304,97	6,0855e-005
19,899	99,811	-458,42	-7,491e-004
17,564	99,662	-461,52	-7,6919e-004
17,79	99,676	-459,11	-7,5106e-004
19,37	99,776	-311,77	3,6619e-005
17,421	99,653	-307,52	5,529e-005
17,	99,629	-310,02	5,0929e-005
20,039	99,821	-453,32	-7,11e-004
17,711	99,671	-456,65	-7,322e-004
17,325	99,648	-454,1	-7,1236e-004
19,238	99,767	-316,62	2,4233e-005
16,82	99,618	-312,57	4,5181e-005
16,742	99,614	-315,04	3,8926e-005
19,812	99,806	-448,42	-6,7426e-004
17,543	99,661	-451,47	-6,9289e-004
17,491	99,658	-449,36	-6,7712e-004
19,393	99,777	-321,71	8,9443e-006
16,79	99,617	-317,36	3,2286e-005
16,712	99,612	-319,83	2,5487e-005
19,507	99,785	-443,47	-6,3765e-004
17,046	99,631	-447,09	-6,5954e-004
16,918	99,624	-444,52	-6,4047e-004
19,424	99,78	-326,95	-7,4529e-006
16,82	99,618	-322,6	1,675e-005
16,743	99,614	-325,07	9,3769e-006
19,579	99,79	-438,32	-6,0088e-004
17,057	99,632	-441,85	-6,2126e-004
17,039	99,631	-439,33	-6,0308e-004
19,269	99,769	-331,9	-2,3305e-005
16,665	99,609	-327,55	1,7014e-006
16,457	99,598	-330,21	-6,3361e-006
19,408	99,778	-433,36	-5,6573e-004
16,972	99,627	-436,85	-5,852e-004
16,91	99,623	-434,37	-5,6755e-004
19,046	99,755	-336,51	-3,8736e-005
16,379	99,593	-332,68	-1,4615e-005
16,596	99,605	-335,35	-2,4983e-005
19,145	99,761	-428,07	-5,2861e-004
16,806	99,617	-431,9	-5,4999e-004
16,732	99,613	-429,42	-5,3259e-004
18,88	99,744	-341,45	-5,6597e-005
16,45	99,597	-337,48	-3,2257e-005
16,922	99,624	-339,82	-4,286e-005
18,883	99,744	-422,77	-4,9214e-004
16,575	99,604	-426,59	-5,1279e-004
16,489	99,599	-424,05	-4,9526e-004
18,774	99,737	-346,74	-7,7072e-005
16,903	99,623	-342,64	-5,3659e-005
16,1	99,578	-344,86	-5,9511e-005
18,716	99,733	-417,81	-4,5892e-004
16,384	99,594	-421,57	-4,7831e-004
16,304	99,589	-419,03	-4,6116e-004
18,634	99,728	-351,7	-9,7149e-005
16,013	99,573	-347,33	-6,9246e-005
15,936	99,569	-349,85	-7,945e-005
18,596	99,726	-412,85	-4,2646e-004
16,242	99,586	-416,55	-4,4463e-004
16,182	99,582	-414,06	-4,2825e-004
18,504	99,72	-356,65	-1,1827e-004
15,882	99,566	-352,33	-8,9887e-005
16,197	99,583	-354,91	-1,0226e-004
18,482	99,718	-407,89	-3,947e-004
16,124	99,579	-411,58	-4,1209e-004
16,068	99,576	-409,1	-3,9611e-004
18,352	99,71	-361,61	-1,4026e-004
16,121	99,579	-357,38	-1,1308e-004
15,67	99,554	-359,74	-1,2225e-004
18,371	99,712	-402,93	-3,6371e-004
16,012	99,573	-406,62	-3,8031e-004
15,956	99,57	-404,14	-3,6471e-004
18,201	99,701	-366,56	-1,6326e-004
15,594	99,55	-362,21	-1,3357e-004
15,693	99,556	-365,06	-1,4745e-004
18,418	99,714	-397,83	-3,3313e-004
15,902	99,567	-401,66	-3,4929e-004
15,846	99,564	-399,19	-3,3409e-004
18,206	99,701	-371,7	-1,8868e-004
15,617	99,552	-367,53	-1,5931e-004
15,707	99,556	-370,34	-1,7354e-004
18,467	99,718	-392,74	-3,0339e-004
15,948	99,569	-396,58	-3,1867e-004
15,891	99,566	-394,09	-3,0383e-004
18,266	99,705	-377,	-2,1612e-004
15,788	99,561	-373,	-1,8736e-004
15,784	99,561	-375,52	-2,0034e-004
18,449	99,716	-387,62	-2,7416e-004
15,838	99,563	-391,62	-2,892e-004
15,764	99,56	-388,97	-2,7376e-004
18,365	99,711	-382,31	-2,4465e-004
15,763	99,559	-378,16	-2,142e-004
15,877	99,566	-380,69	-2,2809e-004
15,799	99,561	-386,32	-2,5889e-004
15,996	99,572	-383,35	-2,4298e-004
13,082	99,427	-264,73	1,3418e-004
16,533	99,602	-266,51	1,1893e-004
14,242	99,481	-267,	1,2834e-004
8,3787	99,255	-264,93	1,5033e-004
11,97	99,38	-267,11	1,3732e-004
9,6558	99,294	-267,17	1,454e-004
4,9914	99,178	-266,95	1,5596e-004
7,2241	99,224	-267,27	1,5203e-004
9,6641	99,295	-514,36	-1,2142e-003
6,2204	99,201	-511,42	-1,1878e-003
9,0881	99,276	-511,6	-1,1876e-003
14,414	99,49	-514,84	-1,2172e-003
15,349	99,537	-513,02	-1,1997e-003
11,772	99,372	-511,74	-1,1879e-003
17,414	99,653	-513,37	-1,203e-003
17,551	99,661	-509,4	-1,1662e-003
16,888	99,622	-504,5	-1,1217e-003
13,976	99,469	-508,12	-1,1539e-003
14,147	99,477	-505,17	-1,127e-003
14,773	99,508	-510,26	-1,1738e-003
17,461	99,656	-499,47	-1,0777e-003
14,282	99,483	-502,41	-1,1022e-003
15,114	99,525	-500,06	-1,0818e-003
17,951	99,685	-494,87	-1,0385e-003
15,553	99,548	-497,8	-1,0623e-003
16,123	99,579	-495,79	-1,0453e-003
17,878	99,681	-490,08	-9,9815e-004
16,173	99,582	-493,45	-1,0253e-003
15,319	99,536	-491,	-1,004e-003
17,967	99,686	-485,34	-9,5905e-004
15,196	99,529	-488,54	-9,8333e-004
15,589	99,55	-485,79	-9,6071e-004
17,191	99,64	-274,47	1,1045e-004
16,837	99,619	-278,72	1,0778e-004
14,511	99,495	-275,28	1,2109e-004
15,272	99,533	-277,34	1,1588e-004
5,5493	99,188	-505,7	-1,134e-003
8,3295	99,254	-508,79	-1,1611e-003
8,501	99,259	-505,85	-1,1334e-003
5,0012	99,178	-500,16	-1,0837e-003
8,5887	99,261	-502,94	-1,1067e-003
7,3038	99,226	-501,11	-1,0906e-003
4,3654	99,168	-495,02	-1,0386e-003
6,668	99,211	-498,47	-1,0673e-003
6,906	99,217	-496,01	-1,0453e-003
4,3654	99,168	-490,03	-9,9509e-004
6,906	99,217	-493,51	-1,0234e-003
6,142	99,2	-491,22	-1,004e-003
4,3654	99,168	-485,03	-9,524e-004
6,142	99,2	-488,72	-9,8245e-004
6,4777	99,207	-486,48	-9,6326e-004
4,3654	99,168	-480,03	-9,1037e-004
6,4777	99,207	-483,98	-9,4215e-004
7,1068	99,222	-480,73	-9,1476e-004
4,5481	99,171	-475,22	-8,7028e-004
7,1068	99,222	-478,24	-8,9401e-004
6,2622	99,202	-476,35	-8,7866e-004
4,7612	99,174	-470,43	-8,3092e-004
6,4449	99,206	-474,04	-8,5959e-004
6,6946	99,212	-472,02	-8,4305e-004
4,7967	99,175	-465,42	-7,9039e-004
6,7251	99,213	-469,54	-8,2294e-004
6,7637	99,213	-467,11	-8,0337e-004
4,5836	99,171	-460,22	-7,4912e-004
6,7688	99,214	-464,57	-7,8307e-004
7,1871	99,224	-461,95	-7,6224e-004
4,3654	99,168	-455,05	-7,0863e-004
6,9689	99,218	-459,29	-7,4118e-004
6,5641	99,209	-456,57	-7,1986e-004
4,3654	99,168	-450,06	-6,6992e-004
6,5641	99,209	-454,07	-7,0042e-004
7,0657	99,221	-451,65	-6,8181e-004
4,3654	99,168	-445,06	-6,3177e-004
7,0657	99,221	-449,16	-6,6265e-004
7,0063	99,219	-446,51	-6,4253e-004
4,3654	99,168	-440,07	-5,943e-004
7,0063	99,219	-444,01	-6,2367e-004
6,9691	99,218	-441,3	-6,0341e-004
4,3654	99,168	-435,07	-5,5747e-004
6,9691	99,218	-438,8	-5,8492e-004
6,9264	99,217	-436,34	-5,6684e-004
4,3654	99,168	-430,08	-5,2137e-004
6,9264	99,217	-433,84	-5,4864e-004
6,8839	99,216	-431,39	-5,3101e-004
4,3654	99,168	-425,08	-4,8598e-004
6,8839	99,216	-428,89	-5,1319e-004
6,8326	99,215	-426,35	-4,9527e-004
4,3654	99,168	-420,08	-4,5126e-004
6,8326	99,215	-423,86	-4,7784e-004
6,7917	99,214	-421,38	-4,6063e-004
4,3654	99,168	-415,09	-4,1729e-004
6,7917	99,214	-418,88	-4,4356e-004
6,7577	99,213	-416,43	-4,2691e-004
4,3654	99,168	-410,09	-3,8405e-004
6,7577	99,213	-413,93	-4,1022e-004
6,7197	99,212	-411,46	-3,9378e-004
4,3654	99,168	-405,1	-3,5159e-004
6,7197	99,212	-408,96	-3,7741e-004
6,6818	99,212	-406,48	-3,6136e-004
4,3654	99,168	-400,1	-3,1991e-004
6,6818	99,212	-403,98	-3,4534e-004
6,6396	99,211	-401,51	-3,2971e-004
4,3654	99,168	-395,1	-2,8894e-004
6,6396	99,211	-399,01	-3,1407e-004
6,5962	99,21	-396,55	-2,9885e-004
4,3654	99,168	-390,11	-2,5887e-004
6,5962	99,21	-394,05	-2,8364e-004
6,5501	99,209	-391,52	-2,684e-004
4,3654	99,168	-385,11	-2,2966e-004
6,5501	99,209	-389,02	-2,5363e-004
6,6438	99,211	-386,23	-2,3747e-004
4,3654	99,168	-380,12	-2,0135e-004
6,6438	99,211	-383,73	-2,2314e-004
6,554	99,209	-381,09	-2,0818e-004
4,3654	99,168	-375,12	-1,7402e-004
6,554	99,209	-378,59	-1,9433e-004
6,3874	99,205	-376,12	-1,8069e-004
4,3654	99,168	-370,13	-1,4765e-004
6,3874	99,205	-373,62	-1,6737e-004
6,4403	99,206	-370,87	-1,5298e-004
4,3654	99,168	-365,13	-1,2228e-004
6,4403	99,206	-368,37	-1,4012e-004
6,4735	99,207	-365,93	-1,2793e-004
4,3654	99,168	-360,13	-9,7983e-005
6,4735	99,207	-363,43	-1,1553e-004
6,1424	99,2	-361,32	-1,0494e-004
4,3654	99,168	-355,14	-7,454e-005
6,1424	99,2	-358,82	-9,3025e-005
6,8687	99,216	-356,43	-8,2837e-005
4,3654	99,168	-350,14	-5,2164e-005
6,8687	99,216	-353,93	-7,1485e-005
6,5864	99,209	-351,04	-5,8137e-005
4,3654	99,168	-345,15	-3,0792e-005
6,5864	99,209	-348,54	-4,7289e-005
6,3245	99,204	-346,49	-3,8222e-005
4,3654	99,168	-340,15	-1,0404e-005
6,3245	99,204	-343,99	-2,7776e-005
6,9924	99,219	-341,5	-1,8752e-005
4,3654	99,168	-335,15	8,8337e-006
6,9924	99,219	-339,	-8,8333e-006
6,7639	99,213	-336,07	2,776e-006
4,3654	99,168	-330,16	2,7069e-005
6,7639	99,213	-333,57	1,2065e-005
6,4745	99,207	-331,24	2,0971e-005
4,3654	99,168	-325,16	4,4196e-005
6,4745	99,207	-328,74	2,9808e-005
6,6494	99,211	-326,44	3,733e-005
4,3654	99,168	-320,17	6,0146e-005
6,6494	99,211	-323,94	4,5493e-005
6,7022	99,212	-321,53	5,3066e-005
4,3654	99,168	-315,17	7,4905e-005
6,7022	99,212	-319,03	6,0756e-005
6,7222	99,212	-316,43	6,837e-005
4,3654	99,168	-310,18	8,8367e-005
6,7222	99,212	-313,93	7,5367e-005
6,766	99,213	-311,4	8,2089e-005
4,3654	99,168	-305,18	1,0068e-004
6,766	99,213	-308,9	8,8505e-005
6,3867	99,205	-306,38	9,5377e-005
4,3654	99,168	-300,18	1,1183e-004
6,3867	99,205	-303,88	1,012e-004
6,8233	99,215	-301,48	1,0573e-004
4,3654	99,168	-295,19	1,2183e-004
6,8233	99,215	-298,98	1,1102e-004
6,4944	99,207	-296,49	1,1666e-004
4,5475	99,171	-290,01	1,3086e-004
6,4944	99,207	-293,99	1,2131e-004
6,9637	99,218	-291,55	1,2477e-004
4,8001	99,175	-285,03	1,382e-004
7,1458	99,222	-288,87	1,2878e-004
7,2345	99,225	-286,07	1,3282e-004
5,1661	99,181	-280,77	1,4342e-004
7,3051	99,226	-283,78	1,3587e-004
6,761	99,213	-281,86	1,3954e-004
5,4616	99,186	-276,3	1,4802e-004
7,0564	99,22	-279,89	1,4132e-004
7,5151	99,232	-278,28	1,421e-004
4,7488	99,174	-271,34	1,5323e-004
6,9816	99,219	-271,66	1,4961e-004
8,6957	99,264	-273,87	1,434e-004
7,5151	99,232	-275,78	1,4468e-004
6,2689	99,202	-269,19	1,5268e-004
17,501	99,658	-270,34	1,1239e-004
15,21	99,53	-270,84	1,2188e-004
14,61	99,5	-273,11	1,2261e-004
15,421	99,541	-268,88	1,2232e-004
15,727	99,557	-283,12	1,0725e-004
15,016	99,52	-279,42	1,1468e-004
14,348	99,487	-281,	1,1561e-004
17,002	99,629	-480,78	-9,2089e-004
15,801	99,561	-483,51	-9,4209e-004
14,974	99,518	-288,23	1,0319e-004
12,217	99,39	-287,93	1,146e-004
12,306	99,394	-285,13	1,1838e-004
13,493	99,446	-283,33	1,1614e-004
15,893	99,566	-475,56	-8,7759e-004
14,624	99,5	-481,23	-9,2236e-004
12,837	99,417	-478,72	-9,003e-004
14,048	99,472	-476,69	-8,8484e-004
15,921	99,568	-470,09	-8,3396e-004
14,116	99,475	-473,75	-8,6124e-004
14,127	99,476	-471,03	-8,3948e-004
15,334	99,537	-293,58	9,2896e-005
12,319	99,394	-290,71	1,0981e-004
13,567	99,449	-292,48	1,0197e-004
15,177	99,528	-298,53	8,4207e-005
13,825	99,462	-295,04	9,6386e-005
13,803	99,46	-296,74	9,326e-005
15,515	99,546	-464,85	-7,9227e-004
14,088	99,474	-468,49	-8,1924e-004
14,087	99,474	-466,36	-8,0237e-004
15,026	99,521	-303,36	7,4655e-005
12,022	99,382	-300,6	9,233e-005
13,388	99,441	-299,13	9,0153e-005
13,251	99,435	-302,14	8,4407e-005
15,375	99,539	-459,74	-7,5245e-004
12,361	99,396	-461,59	-7,6297e-004
13,72	99,457	-463,66	-7,8076e-004
13,673	99,454	-460,11	-7,5301e-004
14,87	99,513	-308,32	6,3808e-005
13,515	99,447	-304,58	7,7935e-005
13,506	99,447	-306,38	7,3808e-005
15,214	99,53	-454,79	-7,1431e-004
13,899	99,465	-457,7	-7,3472e-004
13,901	99,465	-456,04	-7,2197e-004
14,775	99,508	-450,14	-6,7852e-004
12,297	99,393	-451,5	-6,8519e-004
13,514	99,447	-453,5	-7,0204e-004
14,371	99,488	-313,3	5,3068e-005
11,764	99,372	-313,01	6,369e-005
11,808	99,373	-310,47	7,0165e-005
13,085	99,428	-308,89	6,938e-005
14,216	99,48	-318,25	3,9943e-005
11,666	99,368	-318,09	4,9834e-005
11,686	99,368	-315,48	5,7209e-005
14,595	99,499	-445,46	-6,434e-004
12,245	99,391	-449,39	-6,6914e-004
12,185	99,389	-446,74	-6,4915e-004
14,06	99,473	-323,2	2,567e-005
11,536	99,362	-322,98	3,5543e-005
11,589	99,365	-320,56	4,2787e-005
14,449	99,492	-440,38	-6,0589e-004
12,057	99,383	-444,18	-6,2988e-004
12,02	99,382	-441,46	-6,0983e-004
13,774	99,459	-328,33	1,0122e-005
11,284	99,353	-327,75	2,0873e-005
11,458	99,359	-325,45	2,7889e-005
14,369	99,488	-435,38	-5,6977e-004
12,002	99,381	-438,95	-5,9137e-004
11,959	99,379	-436,48	-5,7346e-004
13,782	99,459	-333,66	-8,4049e-006
11,364	99,356	-332,73	3,2751e-006
11,074	99,345	-330,4	1,2437e-005
14,234	99,481	-430,42	-5,3448e-004
11,897	99,377	-434,	-5,5556e-004
11,855	99,375	-431,55	-5,3806e-004
14,471	99,493	-338,67	-2,9396e-005
11,809	99,373	-338,34	-1,8906e-005
11,581	99,364	-335,4	-7,1205e-006
14,141	99,477	-343,23	-4,5963e-005
12,282	99,393	-340,68	-2,951e-005
14,075	99,473	-425,39	-4,993e-004
11,782	99,372	-429,07	-5,2046e-004
11,73	99,37	-426,53	-5,0267e-004
13,909	99,465	-420,31	-4,6439e-004
11,645	99,367	-423,99	-4,8493e-004
11,604	99,365	-421,51	-4,679e-004
13,259	99,435	-347,97	-6,2281e-005
11,073	99,345	-347,44	-5,3081e-005
10,811	99,335	-345,39	-4,3732e-005
11,478	99,36	-342,9	-3,5695e-005
13,769	99,459	-415,28	-4,3065e-004
11,523	99,362	-418,97	-4,5054e-004
11,489	99,361	-416,52	-4,3408e-004
13,497	99,446	-353,06	-8,4909e-005
11,277	99,352	-352,85	-7,699e-005
10,995	99,342	-349,96	-6,3548e-005
13,653	99,453	-410,32	-3,9808e-004
11,43	99,358	-414,03	-4,1752e-004
11,392	99,357	-411,56	-4,0122e-004
13,361	99,44	-357,99	-1,0658e-004
11,593	99,365	-355,43	-8,942e-005
13,541	99,448	-405,36	-3,6628e-004
11,336	99,355	-409,08	-3,8506e-004
11,298	99,353	-406,6	-3,6909e-004
13,009	99,424	-363,19	-1,2985e-004
10,746	99,332	-362,29	-1,1889e-004
10,415	99,32	-360,18	-1,0794e-004
11,141	99,347	-357,78	-9,8792e-005
13,43	99,443	-400,41	-3,3524e-004
11,242	99,351	-404,12	-3,5331e-004
11,2	99,349	-401,65	-3,3774e-004
13,198	99,433	-368,84	-1,5813e-004
10,812	99,335	-367,57	-1,4495e-004
